PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCCPSTB] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2 GR,-,,125,"$102,103",0.01%,
LISTED EQUITY,-,-,-,-,"MARVELL TECHNOLOGY, INC.",-,MRVL US,-,,571,"$101,830",0.01%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL FINANCIAL, INC.",-,FNF US,-,,"1,122","$101,692",0.01%,
LISTED EQUITY,-,-,-,-,AIR LIQUIDE SA,-,AI FP,-,,387,"$101,513",0.01%,
LISTED EQUITY,-,-,-,-,"TEXTRON, INC.",-,TXT US,-,,820,"$101,304",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF MONTREAL,-,BMO CN,-,,641,"$100,474",0.01%,
LISTED EQUITY,-,-,-,-,BAJAJ AUTO LTD.,-,BJAUT IN,-,,605,"$100,449",0.01%,
LISTED EQUITY,-,-,-,-,CHAMPION IRON LTD.,-,CIA AU,-,,"17,456","$100,377",0.01%,
LISTED EQUITY,-,-,-,-,BANK MANDIRI PERSERO TBK. PT,-,BMRI IJ,-,,"175,462","$100,362",0.01%,
LISTED EQUITY,-,-,-,-,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,-,,191,"$100,359",0.01%,
LISTED EQUITY,-,-,-,-,"DOMINO'S PIZZA, INC.",-,DPZ US,-,,148,"$100,300",0.01%,
LISTED EQUITY,-,-,-,-,WESTGOLD RESOURCES LTD.,-,WGX AU,-,,"35,385","$100,139",0.01%,
LISTED EQUITY,-,-,-,-,"ROCKWELL AUTOMATION, INC.",-,ROK US,-,,216,"$99,869",0.01%,
LISTED EQUITY,-,-,-,-,"KKR & CO., INC.",-,KKR US,-,,417,"$99,651",0.01%,
LISTED EQUITY,-,-,-,-,ARTHUR J GALLAGHER & CO.,-,AJG US,-,,217,"$99,469",0.01%,
LISTED EQUITY,-,-,-,-,"EBAY, INC.",-,EBAY US,-,,993,"$99,358",0.01%,
LISTED EQUITY,-,-,-,-,KEYENCE CORP.,-,6861 JP,-,,150,"$99,201",0.01%,
LISTED EQUITY,-,-,-,-,"AIR PRODUCTS & CHEMICALS, INC.",-,APD US,-,,211,"$98,885",0.01%,
LISTED EQUITY,-,-,-,-,"WILLIAMS COS., INC.",-,WMB US,-,,"1,128","$98,655",0.01%,
LISTED EQUITY,-,-,-,-,PICC PROPERTY & CASUALTY CO. LTD.,-,2328 HK,-,,"38,497","$98,133",0.01%,
LISTED EQUITY,-,-,-,-,"GE VERNOVA, INC.",-,GEV US,-,,184,"$97,782",0.01%,
LISTED EQUITY,-,-,-,-,ROCKWOOL AS,-,ROCKB DC,-,,170,"$97,339",0.01%,
LISTED EQUITY,-,-,-,-,TYRO PAYMENTS LTD.,-,TYR AU,-,,"118,943","$96,940",0.01%,
LISTED EQUITY,-,-,-,-,AIR CANADA,-,AC CN,-,,"3,866","$96,661",0.01%,
LISTED EQUITY,-,-,-,-,NORSK HYDRO ASA,-,NHY NO,-,,"10,849","$96,493",0.01%,
LISTED EQUITY,-,-,-,-,"ULTA BEAUTY, INC.",-,ULTA US,-,,136,"$96,130",0.01%,
LISTED EQUITY,-,-,-,-,AXA SA,-,CS FP,-,,"1,672","$95,986",0.01%,
LISTED EQUITY,-,-,-,-,"APOLLO GLOBAL MANAGEMENT, INC.",-,APO US,-,,355,"$94,799",0.01%,
LISTED EQUITY,-,-,-,-,CRH PLC,-,CRH US,-,,633,"$94,693",0.01%,
LISTED EQUITY,-,-,-,-,GENERAL MOTORS CO.,-,GM US,-,,"1,100","$94,615",0.01%,
LISTED EQUITY,-,-,-,-,ESSITY AB,-,ESSITYB SS,-,,"2,186","$94,468",0.01%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,"2,015","$94,379",0.01%,
LISTED EQUITY,-,-,-,-,GENESIS MINERALS LTD.,-,GMD AU,-,,"37,977","$93,804",0.01%,
LISTED EQUITY,-,-,-,-,"QUANTA SERVICES, INC.",-,PWR US,-,,184,"$93,668",0.01%,
LISTED EQUITY,-,-,-,-,"WYNDHAM HOTELS & RESORTS, INC.",-,WH US,-,,571,"$92,874",0.01%,
LISTED EQUITY,-,-,-,-,HALEON PLC,-,HLN LN,-,,"12,070","$92,142",0.01%,
LISTED EQUITY,-,-,-,-,LA FRANCAISE DES JEUX SACA,-,FDJ FP,-,,"1,479","$92,044",0.01%,
LISTED EQUITY,-,-,-,-,ABB LTD.,-,ABBN SW,-,,"1,052","$92,039",0.01%,
LISTED EQUITY,-,-,-,-,"KNIGHT-SWIFT TRANSPORTATION HOLDINGS, INC.",-,KNX US,-,,"1,071","$91,790",0.01%,
LISTED EQUITY,-,-,-,-,DOVER CORP.,-,DOV US,-,,303,"$91,789",0.01%,
LISTED EQUITY,-,-,-,-,SINGAPORE TECHNOLOGIES ENGINEERING LTD.,-,STE SP,-,,"16,493","$90,990",0.01%,
LISTED EQUITY,-,-,-,-,L'OREAL SA,-,OR FP,-,,159,"$90,839",0.01%,
LISTED EQUITY,-,-,-,-,RAMELIUS RESOURCES LTD.,-,RMS AU,-,,"43,855","$90,779",0.01%,
LISTED EQUITY,-,-,-,-,"MISUMI GROUP, INC.",-,9962 JP,-,,"3,598","$90,766",0.01%,
LISTED EQUITY,-,-,-,-,AMPHENOL CORP.,-,APH US,-,,809,"$90,722",0.01%,
LISTED EQUITY,-,-,-,-,NATIONAL GRID PLC,-,NG LN,-,,"4,704","$90,400",0.01%,
LISTED EQUITY,-,-,-,-,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",-,CRL US,-,,303,"$90,367",0.01%,
LISTED EQUITY,-,-,-,-,KAROON ENERGY LTD.,-,KAR AU,-,,"64,743","$89,993",0.00%,
LISTED EQUITY,-,-,-,-,"MIZUHO FINANCIAL GROUP, INC.",-,8411 JP,-,,"2,260","$89,965",0.00%,
LISTED EQUITY,-,-,-,-,"FIRST SOLAR, INC.",-,FSLR US,-,,315,"$89,838",0.00%,
LISTED EQUITY,-,-,-,-,SINGAPORE EXCHANGE LTD.,-,SGX SP,-,,"5,946","$89,685",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN IMPERIAL BANK OF COMMERCE,-,CM CN,-,,878,"$89,616",0.00%,
LISTED EQUITY,-,-,-,-,CONSTELLATION ENERGY CORP.,-,CEG US,-,,248,"$89,502",0.00%,
LISTED EQUITY,-,-,-,-,"CADENCE DESIGN SYSTEMS, INC.",-,CDNS US,-,,183,"$88,867",0.00%,
LISTED EQUITY,-,-,-,-,EVERSOURCE ENERGY,-,ES US,-,,955,"$88,560",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI CORP.,-,8058 JP,-,,"3,299","$88,295",0.00%,
LISTED EQUITY,-,-,-,-,CVS HEALTH CORP.,-,CVS US,-,,"1,218","$88,288",0.00%,
LISTED EQUITY,-,-,-,-,"SK HYNIX, INC.",-,000660 KS,-,,463,"$88,251",0.00%,
LISTED EQUITY,-,-,-,-,TRUIST FINANCIAL CORP.,-,TFC US,-,,"1,259","$88,178",0.00%,
LISTED EQUITY,-,-,-,-,"ALIMENTATION COUCHE-TARD, INC.",-,ATD CN,-,,981,"$87,791",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF NEW YORK MELLON CORP.,-,BK US,-,,706,"$87,655",0.00%,
LISTED EQUITY,-,-,-,-,SHELL PLC,-,SHEL LN,-,,"1,748","$87,523",0.00%,
LISTED EQUITY,-,-,-,-,CAPRICORN METALS LTD.,-,CMM AU,-,,"13,923","$87,435",0.00%,
LISTED EQUITY,-,-,-,-,EQT CORP.,-,EQT US,-,,"1,174","$87,420",0.00%,
LISTED EQUITY,-,-,-,-,GOLD ROAD RESOURCES LTD.,-,GOR AU,-,,"42,562","$87,252",0.00%,
LISTED EQUITY,-,-,-,-,"ONEOK, INC.",-,OKE US,-,,537,"$87,136",0.00%,
LISTED EQUITY,-,-,-,-,DAIKIN INDUSTRIES LTD.,-,6367 JP,-,,450,"$86,172",0.00%,
LISTED EQUITY,-,-,-,-,"KB FINANCIAL GROUP, INC.",-,105560 KS,-,,947,"$86,115",0.00%,
LISTED EQUITY,-,-,-,-,"KINDER MORGAN, INC.",-,KMI US,-,,"1,944","$86,037",0.00%,
LISTED EQUITY,-,-,-,-,SKANDINAVISKA ENSKILDA BANKEN AB,-,SEBA SS,-,,"3,885","$86,020",0.00%,
LISTED EQUITY,-,-,-,-,IPSEN SA,-,IPN FP,-,,463,"$85,897",0.00%,
LISTED EQUITY,-,-,-,-,CARRIER GLOBAL CORP.,-,CARR US,-,,777,"$85,708",0.00%,
LISTED EQUITY,-,-,-,-,"AFLAC, INC.",-,AFL US,-,,511,"$85,396",0.00%,
LISTED EQUITY,-,-,-,-,MANULIFE FINANCIAL CORP.,-,MFC CN,-,,"1,717","$85,118",0.00%,
LISTED EQUITY,-,-,-,-,"QIFU TECHNOLOGY, INC.",-,QFIN US,-,,"1,368","$84,835",0.00%,
LISTED EQUITY,-,-,-,-,"NETAPP, INC.",-,NTAP US,-,,452,"$84,635",0.00%,
LISTED EQUITY,-,-,-,-,"PACCAR, INC.",-,PCAR US,-,,503,"$84,562",0.00%,
LISTED EQUITY,-,-,-,-,ITOCHU CORP.,-,8001 JP,-,,"1,049","$84,402",0.00%,
LISTED EQUITY,-,-,-,-,GRAINCORP LTD.,-,GNC AU,-,,"11,498","$84,391",0.00%,
LISTED EQUITY,-,-,-,-,MOODY'S CORP.,-,MCO US,-,,110,"$84,109",0.00%,
LISTED EQUITY,-,-,-,-,"COINBASE GLOBAL, INC.",-,COIN US,-,,209,"$83,951",0.00%,
LISTED EQUITY,-,-,-,-,NORFOLK SOUTHERN CORP.,-,NSC US,-,,221,"$83,810",0.00%,
LISTED EQUITY,-,-,-,-,"ROPER TECHNOLOGIES, INC.",-,ROP US,-,,100,"$83,773",0.00%,
LISTED EQUITY,-,-,-,-,MERCK KGAA,-,MRK GR,-,,358,"$83,675",0.00%,
LISTED EQUITY,-,-,-,-,ALIBABA GROUP HOLDING LTD.,-,9988 HK,-,,"4,851","$83,119",0.00%,
LISTED EQUITY,-,-,-,-,GRUMA SAB DE CV,-,GRUMAB MM,-,,"3,272","$82,821",0.00%,
LISTED EQUITY,-,-,-,-,"KE HOLDINGS, INC.",-,BEKE US,-,,"2,783","$82,795",0.00%,
LISTED EQUITY,-,-,-,-,SEMPRA,-,SRE US,-,,584,"$82,691",0.00%,
LISTED EQUITY,-,-,-,-,SKYCITY ENTERTAINMENT GROUP LTD.,-,SKC AU,-,,"62,842","$82,323",0.00%,
LISTED EQUITY,-,-,-,-,MAKITA CORP.,-,6586 JP,-,,"1,648","$82,003",0.00%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE KPN NV,-,KPN NA,-,,"13,943","$81,967",0.00%,
LISTED EQUITY,-,-,-,-,AEGON LTD.,-,AGN NA,-,,"8,551","$81,812",0.00%,
LISTED EQUITY,-,-,-,-,JOHNSON CONTROLS INTERNATIONAL PLC,-,JCI US,-,,641,"$81,630",0.00%,
LISTED EQUITY,-,-,-,-,VERBUND AG,-,VER AV,-,,690,"$80,672",0.00%,
LISTED EQUITY,-,-,-,-,STANMORE RESOURCES LTD.,-,SMR AU,-,,"26,795","$80,654",0.00%,
LISTED EQUITY,-,-,-,-,LOEWS CORP.,-,L US,-,,588,"$80,523",0.00%,
LISTED EQUITY,-,-,-,-,HEALIUS LTD.,-,HLS AU,-,,"58,409","$80,021",0.00%,
LISTED EQUITY,-,-,-,-,"ECOLAB, INC.",-,ECL US,-,,211,"$79,845",0.00%,
LISTED EQUITY,-,-,-,-,VAULT MINERALS LTD.,-,VAU AU,-,,"240,814","$79,468",0.00%,
LISTED EQUITY,-,-,-,-,PALADIN ENERGY LTD.,-,PDN AU,-,,"10,481","$79,237",0.00%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML US,-,,71,"$79,011",0.00%,
LISTED EQUITY,-,-,-,-,"BUILDERS FIRSTSOURCE, INC.",-,BLDR US,-,,340,"$78,724",0.00%,
LISTED EQUITY,-,-,-,-,ADVANTECH CO. LTD.,-,2395 TT,-,,"4,610","$78,688",0.00%,
LISTED EQUITY,-,-,-,-,G8 EDUCATION LTD.,-,GEM AU,-,,"59,735","$77,954",0.00%,
LISTED EQUITY,-,-,-,-,RIDLEY CORP. LTD.,-,RIC AU,-,,"28,807","$77,780",0.00%,
LISTED EQUITY,-,-,-,-,ABRDN PLC,-,ABDN LN,-,,"27,174","$77,587",0.00%,
LISTED EQUITY,-,-,-,-,BARCLAYS PLC,-,BARC LN,-,,"14,293","$77,528",0.00%,
LISTED EQUITY,-,-,-,-,GSK PLC,-,GSK LN,-,,"2,844","$77,451",0.00%,
LISTED EQUITY,-,-,-,-,TC ENERGY CORP.,-,TRP CN,-,,"1,022","$76,901",0.00%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"2,262","$76,881",0.00%,
LISTED EQUITY,-,-,-,-,"QUEST DIAGNOSTICS, INC.",-,DGX US,-,,314,"$76,498",0.00%,
LISTED EQUITY,-,-,-,-,EVONIK INDUSTRIES AG,-,EVK GR,-,,"2,724","$76,211",0.00%,
LISTED EQUITY,-,-,-,-,"SNOWFLAKE, INC.",-,SNOW US,-,,305,"$76,189",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF IRELAND GROUP PLC,-,BIRG ID,-,,"5,139","$75,683",0.00%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"29,658","$75,626",0.00%,
LISTED EQUITY,-,-,-,-,ADIDAS AG,-,ADS GR,-,,191,"$75,555",0.00%,
LISTED EQUITY,-,-,-,-,"OLD DOMINION FREIGHT LINE, INC.",-,ODFL US,-,,264,"$75,435",0.00%,
LISTED EQUITY,-,-,-,-,PHILLIPS 66,-,PSX US,-,,410,"$75,309",0.00%,
LISTED EQUITY,-,-,-,-,KIKKOMAN CORP.,-,2801 JP,-,,"4,148","$75,133",0.00%,
LISTED EQUITY,-,-,-,-,"AMERICAN INTERNATIONAL GROUP, INC.",-,AIG US,-,,638,"$75,117",0.00%,
LISTED EQUITY,-,-,-,-,OTSUKA CORP.,-,4768 JP,-,,"2,007","$74,454",0.00%,
LISTED EQUITY,-,-,-,-,"TOKIO MARINE HOLDINGS, INC.",-,8766 JP,-,,"1,263","$74,363",0.00%,
LISTED EQUITY,-,-,-,-,"CF INDUSTRIES HOLDINGS, INC.",-,CF US,-,,539,"$74,294",0.00%,
LISTED EQUITY,-,-,-,-,DEMANT AS,-,DEMANT DC,-,,"1,251","$74,168",0.00%,
LISTED EQUITY,-,-,-,-,REDE D'OR SAO LUIZ SA,-,RDOR3 BZ,-,,"11,160","$74,165",0.00%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"1,869","$73,381",0.00%,
LISTED EQUITY,-,-,-,-,"ROSS STORES, INC.",-,ROST US,-,,301,"$73,335",0.00%,
LISTED EQUITY,-,-,-,-,"KEYSIGHT TECHNOLOGIES, INC.",-,KEYS US,-,,282,"$73,068",0.00%,
LISTED EQUITY,-,-,-,-,"MARRIOTT INTERNATIONAL, INC.",-,MAR US,-,,161,"$72,708",0.00%,
LISTED EQUITY,-,-,-,-,HAVELLS INDIA LTD.,-,HAVL IN,-,,"2,297","$72,587",0.00%,
LISTED EQUITY,-,-,-,-,"F5, INC.",-,FFIV US,-,,178,"$72,208",0.00%,
LISTED EQUITY,-,-,-,-,AVERY DENNISON CORP.,-,AVY US,-,,239,"$72,138",0.00%,
LISTED EQUITY,-,-,-,-,WOLTERS KLUWER NV,-,WKL NA,-,,269,"$72,094",0.00%,
LISTED EQUITY,-,-,-,-,HONDA MOTOR CO. LTD.,-,7267 JP,-,,"4,561","$71,943",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ELECTRIC CORP.,-,6503 JP,-,,"2,604","$71,901",0.00%,
LISTED EQUITY,-,-,-,-,"MICROSTRATEGY, INC.",-,MSTR US,-,,154,"$71,818",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP CN,-,,613,"$71,610",0.00%,
LISTED EQUITY,-,-,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,ICG LN,-,,"1,713","$71,569",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005380 KS,-,,306,"$71,211",0.00%,
LISTED EQUITY,-,-,-,-,CPFL ENERGIA SA,-,CPFE3 BZ,-,,"8,618","$71,170",0.00%,
LISTED EQUITY,-,-,-,-,CREDICORP LTD.,-,BAP US,-,,240,"$71,103",0.00%,
LISTED EQUITY,-,-,-,-,EVOLUTION AB,-,EVO SS,-,,570,"$71,003",0.00%,
LISTED EQUITY,-,-,-,-,FAST RETAILING CO. LTD.,-,9983 JP,-,,128,"$70,766",0.00%,
LISTED EQUITY,-,-,-,-,SWIGGY LTD.,-,SWIGGY IN,-,,"6,928","$70,699",0.00%,
LISTED EQUITY,-,-,-,-,TOKYO GAS CO. LTD.,-,9531 JP,-,,"1,573","$70,641",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES MIXC LIFESTYLE SERVICES LTD.,-,1209 HK,-,,"11,756","$70,638",0.00%,
LISTED EQUITY,-,-,-,-,"DOMINION ENERGY, INC.",-,D US,-,,809,"$70,382",0.00%,
LISTED EQUITY,-,-,-,-,LONDON STOCK EXCHANGE GROUP PLC,-,LSEG LN,-,,308,"$70,217",0.00%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"21,589","$70,166",0.00%,
LISTED EQUITY,-,-,-,-,NEUREN PHARMACEUTICALS LTD.,-,NEU AU,-,,"5,613","$70,163",0.00%,
LISTED EQUITY,-,-,-,-,"UNITED RENTALS, INC.",-,URI US,-,,62,"$69,920",0.00%,
LISTED EQUITY,-,-,-,-,CARPENTER TECHNOLOGY CORP.,-,CRS US,-,,255,"$69,886",0.00%,
LISTED EQUITY,-,-,-,-,KIMBERLY-CLARK CORP.,-,KMB US,-,,330,"$69,811",0.00%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",-,FIS US,-,,535,"$69,781",0.00%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,986,"$69,652",0.00%,
LISTED EQUITY,-,-,-,-,DANONE SA,-,BN FP,-,,637,"$69,360",0.00%,
LISTED EQUITY,-,-,-,-,RECKITT BENCKISER GROUP PLC,-,RKT LN,-,,709,"$69,355",0.00%,
LISTED EQUITY,-,-,-,-,CIE DE SAINT-GOBAIN SA,-,SGO FP,-,,484,"$69,226",0.00%,
LISTED EQUITY,-,-,-,-,TE CONNECTIVITY PLC,-,TEL US,-,,300,"$69,217",0.00%,
LISTED EQUITY,-,-,-,-,"CONSTRUCTION PARTNERS, INC.",-,ROAD US,-,,483,"$68,970",0.00%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"1,073","$68,789",0.00%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN GR,-,,550,"$68,483",0.00%,
LISTED EQUITY,-,-,-,-,3I GROUP PLC,-,III LN,-,,947,"$68,256",0.00%,
LISTED EQUITY,-,-,-,-,ORACLE CORP. JAPAN,-,4716 JP,-,,437,"$68,076",0.00%,
LISTED EQUITY,-,-,-,-,BEACH ENERGY LTD.,-,BPT AU,-,,"48,641","$67,854",0.00%,
LISTED EQUITY,-,-,-,-,CSPC PHARMACEUTICAL GROUP LTD.,-,1093 HK,-,,"68,052","$67,633",0.00%,
LISTED EQUITY,-,-,-,-,NORTHERN TRUST CORP.,-,NTRS US,-,,408,"$67,490",0.00%,
LISTED EQUITY,-,-,-,-,AMP LTD.,-,AMP AU,-,,"42,490","$67,347",0.00%,
LISTED EQUITY,-,-,-,-,KUEHNE & NAGEL INTERNATIONAL AG,-,KNIN SW,-,,181,"$67,214",0.00%,
LISTED EQUITY,-,-,-,-,"HILTON WORLDWIDE HOLDINGS, INC.",-,HLT US,-,,168,"$67,168",0.00%,
LISTED EQUITY,-,-,-,-,GENTEX CORP.,-,GNTX US,-,,"1,447","$67,157",0.00%,
LISTED EQUITY,-,-,-,-,MERCEDES-BENZ GROUP AG,-,MBG GR,-,,744,"$66,931",0.00%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,185,"$66,762",0.00%,
LISTED EQUITY,-,-,-,-,"HORIZON ROBOTICS, INC.",-,9660 HK,-,,"88,601","$66,319",0.00%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"1,100","$66,138",0.00%,
LISTED EQUITY,-,-,-,-,ROLLS-ROYCE HOLDINGS PLC,-,RR LN,-,,"5,748","$66,108",0.00%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,343,"$65,840",0.00%,
LISTED EQUITY,-,-,-,-,SHIN-ETSU CHEMICAL CO. LTD.,-,4063 JP,-,,"1,206","$65,656",0.00%,
LISTED EQUITY,-,-,-,-,POSTE ITALIANE SPA,-,PST IM,-,,"2,880","$65,603",0.00%,
LISTED EQUITY,-,-,-,-,DENSO CORP.,-,6902 JP,-,,"2,860","$65,081",0.00%,
LISTED EQUITY,-,-,-,-,"PUBLIC SERVICE ENTERPRISE GROUP, INC.",-,PEG US,-,,477,"$65,049",0.00%,
LISTED EQUITY,-,-,-,-,RENTOKIL INITIAL PLC,-,RTO LN,-,,"7,985","$64,741",0.00%,
LISTED EQUITY,-,-,-,-,STANDARD CHARTERED PLC,-,STAN LN,-,,"3,235","$64,695",0.00%,
LISTED EQUITY,-,-,-,-,EMBRAER SA,-,EMBR3 BZ,-,,"4,382","$64,375",0.00%,
LISTED EQUITY,-,-,-,-,"TPG, INC.",-,TPG US,-,,628,"$63,707",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ US,-,,"1,266","$63,114",0.00%,
LISTED EQUITY,-,-,-,-,"EMEMORY TECHNOLOGY, INC.",-,3529 TT,-,,381,"$63,009",0.00%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE INDIA LTD.,-,CLGT IN,-,,"1,245","$62,958",0.00%,
LISTED EQUITY,-,-,-,-,NRW HOLDINGS LTD.,-,NWH AU,-,,"16,384","$62,916",0.00%,
LISTED EQUITY,-,-,-,-,SANDS CHINA LTD.,-,1928 HK,-,,"14,461","$62,842",0.00%,
LISTED EQUITY,-,-,-,-,PG&E CORP.,-,PCG US,-,,"1,917","$62,492",0.00%,
LISTED EQUITY,-,-,-,-,"L3HARRIS TECHNOLOGIES, INC.",-,LHX US,-,,184,"$62,474",0.00%,
LISTED EQUITY,-,-,-,-,SWISS RE AG,-,SREN SW,-,,265,"$62,074",0.00%,
LISTED EQUITY,-,-,-,-,BAKER HUGHES CO.,-,BKR US,-,,931,"$61,743",0.00%,
LISTED EQUITY,-,-,-,-,"REPUBLIC SERVICES, INC.",-,RSG US,-,,190,"$61,643",0.00%,
LISTED EQUITY,-,-,-,-,"Q2 HOLDINGS, INC.",-,QTWO US,-,,376,"$61,075",0.00%,
LISTED EQUITY,-,-,-,-,WEST AFRICAN RESOURCES LTD.,-,WAF AU,-,,"42,483","$60,962",0.00%,
LISTED EQUITY,-,-,-,-,BASF SE,-,BAS GR,-,,855,"$60,691",0.00%,
LISTED EQUITY,-,-,-,-,SOFTBANK GROUP CORP.,-,9984 JP,-,,642,"$60,632",0.00%,
LISTED EQUITY,-,-,-,-,TAKEDA PHARMACEUTICAL CO. LTD.,-,4502 JP,-,,"1,406","$60,427",0.00%,
LISTED EQUITY,-,-,-,-,"CORTEVA, INC.",-,CTVA US,-,,655,"$60,214",0.00%,
LISTED EQUITY,-,-,-,-,ROYAL CARIBBEAN CRUISES LTD.,-,RCL US,-,,161,"$60,120",0.00%,
LISTED EQUITY,-,-,-,-,"ALNYLAM PHARMACEUTICALS, INC.",-,ALNY US,-,,157,"$59,984",0.00%,
LISTED EQUITY,-,-,-,-,SYSCO CORP.,-,SYY US,-,,484,"$59,794",0.00%,
LISTED EQUITY,-,-,-,-,INTERTEK GROUP PLC,-,ITRK LN,-,,625,"$59,725",0.00%,
LISTED EQUITY,-,-,-,-,WAL-MART DE MEXICO SAB DE CV,-,WALMEX MM,-,,"13,981","$59,607",0.00%,
LISTED EQUITY,-,-,-,-,MONADELPHOUS GROUP LTD.,-,MND AU,-,,"4,253","$59,548",0.00%,
LISTED EQUITY,-,-,-,-,"CORNING, INC.",-,GLW US,-,,775,"$59,494",0.00%,
LISTED EQUITY,-,-,-,-,"NEUROCRINE BIOSCIENCES, INC.",-,NBIX US,-,,270,"$59,471",0.00%,
LISTED EQUITY,-,-,-,-,CONTACT ENERGY LTD.,-,CEN AU,-,,"7,195","$59,430",0.00%,
LISTED EQUITY,-,-,-,-,"METRO, INC.",-,MRU CN,-,,586,"$59,391",0.00%,
LISTED EQUITY,-,-,-,-,"AMETEK, INC.",-,AME US,-,,203,"$59,247",0.00%,
LISTED EQUITY,-,-,-,-,"YUM CHINA HOLDINGS, INC.",-,YUMC US,-,,753,"$58,605",0.00%,
LISTED EQUITY,-,-,-,-,EIFFAGE SA,-,FGR FP,-,,411,"$58,222",0.00%,
LISTED EQUITY,-,-,-,-,FORD MOTOR CO.,-,F US,-,,"3,631","$58,056",0.00%,
LISTED EQUITY,-,-,-,-,MAZDA MOTOR CORP.,-,7261 JP,-,,"5,213","$58,045",0.00%,
LISTED EQUITY,-,-,-,-,TORRENT PHARMACEUTICALS LTD.,-,TRP IN,-,,914,"$57,950",0.00%,
LISTED EQUITY,-,-,-,-,EXELON CORP.,-,EXC US,-,,953,"$57,895",0.00%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOXA US,-,,737,"$57,790",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN NATIONAL RAILWAY CO.,-,CNR CN,-,,351,"$57,609",0.00%,
LISTED EQUITY,-,-,-,-,HD HYUNDAI ELECTRIC CO. LTD.,-,267260 KS,-,,137,"$57,532",0.00%,
LISTED EQUITY,-,-,-,-,"GENERAL MILLS, INC.",-,GIS US,-,,557,"$57,320",0.00%,
LISTED EQUITY,-,-,-,-,ANGLO AMERICAN PLC,-,AAL LN,-,,"1,198","$57,264",0.00%,
LISTED EQUITY,-,-,-,-,"CBRE GROUP, INC.",-,CBRE US,-,,268,"$56,961",0.00%,
LISTED EQUITY,-,-,-,-,CURTISS-WRIGHT CORP.,-,CW US,-,,99,"$56,950",0.00%,
LISTED EQUITY,-,-,-,-,INTERGLOBE AVIATION LTD.,-,INDIGO IN,-,,661,"$56,829",0.00%,
LISTED EQUITY,-,-,-,-,NONGFU SPRING CO. LTD.,-,9633 HK,-,,"8,046","$56,795",0.00%,
LISTED EQUITY,-,-,-,-,MAKEMYTRIP LTD.,-,MMYT US,-,,313,"$56,757",0.00%,
LISTED EQUITY,-,-,-,-,ZIP CO. LTD.,-,ZIP AU,-,,"19,127","$56,615",0.00%,
LISTED EQUITY,-,-,-,-,"RADNET, INC.",-,RDNT US,-,,500,"$56,366",0.00%,
