PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,TEEG BIDCO PTY LTD,-,-,-,-,-,,,,,
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,VELOCITY FREQUENT FLYER PTY LTD,-,-,-,-,-,,,,,
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,VESTONE CAPITAL ABS WAREHOUSE TRUST NO.2,-,-,-,-,-,,,,,
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,VISY PACKAGING PROPERTIES PTY LTD,-,-,-,-,-,,,,,
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,YHA PTY LTD,-,-,-,-,-,,,,,
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,ZEUSS CHILDCARE III PTY LTD,-,-,-,-,-,,,,,
SUB TOTAL FIXED INCOME (PRIVATE DEBT) INTERNALLY,,,,,,,,,,,"$362,442,004.00",1.57%,
FIXED INCOME,EXTERNALLY,-,-,"STATE STREET GLOBAL ADVISORS, AUSTRALIA, LIMITED",-,-,-,-,,,"$3,112,854,359",13.72%,
FIXED INCOME,EXTERNALLY,-,-,"BAIN CAPITAL CREDIT, LP",-,-,-,-,,,"$859,890,604",3.79%,
FIXED INCOME,EXTERNALLY,-,-,CHALLENGER LIFE COMPANY LIMITED,-,-,-,-,,,"$289,996,058",1.28%,
FIXED INCOME,EXTERNALLY,-,-,FLAG ASSET MANAGEMENT PTY LTD,-,-,-,-,,,"$271,251,797",1.20%,
FIXED INCOME,EXTERNALLY,-,-,PACIFIC INVESTMENT MANAGEMENT COMPANY LLC,-,-,-,-,,,"$88,144,705",0.39%,
FIXED INCOME,EXTERNALLY,-,-,BLACKROCK INVESTMENT MANAGEMENT (AUSTRALIA) LIMITED,-,-,-,-,,,"$82,213,333",0.36%,
FIXED INCOME,EXTERNALLY,-,-,WESTBOURNE CREDIT MANAGEMENT LTD,-,-,-,-,,,"$73,452,318",0.32%,
FIXED INCOME,EXTERNALLY,-,-,PAYDEN & RYGEL GLOBAL LIMITED,-,-,-,-,,,"$71,290,458",0.31%,
FIXED INCOME,EXTERNALLY,-,-,ARES MANAGEMENT UK LIMITED,-,-,-,-,,,"$13,721,586",0.06%,
FIXED INCOME,EXTERNALLY,-,-,"OAKTREE CAPITAL MANAGEMENT, L.P.",-,-,-,-,,,"$2,022,264",0.01%,
FIXED INCOME,EXTERNALLY,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,-,-,-,,,"$492,079",0.00%,
SUB TOTAL FIXED INCOME EXTERNALLY,,,,,,,,,,,"$4,865,329,561",21.45%,
LISTED EQUITY,-,-,-,-,BHP GROUP LTD.,-,BHP AU,-,,"6,424,034","$254,070,554",1.12%,
LISTED EQUITY,-,-,-,-,COMMONWEALTH BANK OF AUSTRALIA,-,CBA AU,-,,"1,538,162","$235,723,244",1.04%,
LISTED EQUITY,-,-,-,-,MICROSOFT CORP.,-,MSFT US,-,,"329,035","$223,997,811",0.99%,
LISTED EQUITY,-,-,-,-,"APPLE, INC.",-,AAPL US,-,,"527,388","$213,306,720",0.94%,
LISTED EQUITY,-,-,-,-,"AMAZON.COM, INC.",-,AMZN US,-,,"573,500","$203,214,280",0.90%,
LISTED EQUITY,-,-,-,-,CSL LTD.,-,CSL AU,-,,"627,317","$176,640,088",0.78%,
LISTED EQUITY,-,-,-,-,NVIDIA CORP.,-,NVDA US,-,,"801,930","$173,933,661",0.77%,
LISTED EQUITY,-,-,-,-,"META PLATFORMS, INC.",-,META US,-,,"133,272","$126,031,885",0.56%,
LISTED EQUITY,-,-,-,-,NATIONAL AUSTRALIA BANK LTD.,-,NAB AU,-,,"3,226,325","$119,696,641",0.53%,
LISTED EQUITY,-,-,-,-,WESTPAC BANKING CORP.,-,WBC AU,-,,"3,394,265","$109,702,635",0.48%,
LISTED EQUITY,-,-,-,-,MACQUARIE GROUP LTD.,-,MQG AU,-,,"494,291","$109,559,621",0.48%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOG US,-,,"339,919","$104,553,320",0.46%,
LISTED EQUITY,-,-,-,-,ANZ GROUP HOLDINGS LTD.,-,ANZ AU,-,,"3,447,159","$98,381,904",0.43%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOGL US,-,,"306,094","$93,585,593",0.41%,
LISTED EQUITY,-,-,-,-,"UNITEDHEALTH GROUP, INC.",-,UNH US,-,,"99,400","$81,212,249",0.36%,
LISTED EQUITY,-,-,-,-,TELSTRA GROUP LTD.,-,TLS AU,-,,"19,739,984","$79,157,337",0.35%,
LISTED EQUITY,-,-,-,-,"RESMED, INC.",-,RMD AU,-,,"2,092,242","$76,931,718",0.34%,
LISTED EQUITY,-,-,-,-,XERO LTD.,-,XRO AU,-,,"421,253","$71,006,609",0.31%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,TSM US,-,,"211,841","$67,570,888",0.30%,
LISTED EQUITY,-,-,-,-,WISETECH GLOBAL LTD.,-,WTC AU,-,,"503,734","$60,982,022",0.27%,
LISTED EQUITY,-,-,-,-,WESFARMERS LTD.,-,WES AU,-,,"845,096","$60,449,665",0.27%,
LISTED EQUITY,-,-,-,-,"TESLA, INC.",-,TSLA US,-,,"91,589","$59,738,764",0.26%,
LISTED EQUITY,-,-,-,-,WOODSIDE ENERGY GROUP LTD.,-,WDS AU,-,,"2,388,919","$58,767,419",0.26%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,-,,"1,630,078","$56,971,218",0.25%,
LISTED EQUITY,-,-,-,-,RIO TINTO LTD.,-,RIO AU,-,,"460,976","$54,146,276",0.24%,
LISTED EQUITY,-,-,-,-,"SALESFORCE, INC.",-,CRM US,-,,"98,839","$53,371,406",0.24%,
LISTED EQUITY,-,-,-,-,"VISA, INC.",-,V US,-,,"103,516","$52,838,835",0.23%,
LISTED EQUITY,-,-,-,-,QBE INSURANCE GROUP LTD.,-,QBE AU,-,,"2,696,284","$51,768,650",0.23%,
LISTED EQUITY,-,-,-,-,BRAMBLES LTD.,-,BXB AU,-,,"2,603,742","$50,095,968",0.22%,
LISTED EQUITY,-,-,-,-,CAR GROUP LTD.,-,CAR AU,-,,"1,375,665","$49,565,229",0.22%,
LISTED EQUITY,-,-,-,-,JAMES HARDIE INDUSTRIES PLC,-,JHX AU,-,,"948,869","$47,509,880",0.21%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330 TT,-,,"891,603","$47,218,861",0.21%,
LISTED EQUITY,-,-,-,-,JPMORGAN CHASE & CO.,-,JPM US,-,,"119,419","$46,233,851",0.20%,
LISTED EQUITY,-,-,-,-,COCHLEAR LTD.,-,COH AU,-,,"156,768","$45,443,933",0.20%,
LISTED EQUITY,-,-,-,-,ARISTOCRAT LEISURE LTD.,-,ALL AU,-,,"658,969","$45,047,097",0.20%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,SQ2 AU,-,,"304,343","$42,906,273",0.19%,
LISTED EQUITY,-,-,-,-,AON PLC,-,AON US,-,,"72,622","$42,127,198",0.19%,
LISTED EQUITY,-,-,-,-,"MASTERCARD, INC.",-,MA US,-,,"48,825","$41,525,681",0.18%,
LISTED EQUITY,-,-,-,-,"BROADCOM, INC.",-,AVGO US,-,,"108,967","$40,802,532",0.18%,
LISTED EQUITY,-,-,-,-,AIRBUS SE,-,AIR FP,-,,"157,418","$40,749,330",0.18%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP US,-,,"324,915","$37,977,978",0.17%,
LISTED EQUITY,-,-,-,-,REA GROUP LTD.,-,REA AU,-,,"161,302","$37,633,330",0.17%,
LISTED EQUITY,-,-,-,-,"NETFLIX, INC.",-,NFLX US,-,,"24,821","$35,732,760",0.16%,
LISTED EQUITY,-,-,-,-,LOTTERY CORP. LTD.,-,TLC AU,-,,"7,162,059","$35,380,562",0.16%,
LISTED EQUITY,-,-,-,-,FORTESCUE LTD.,-,FMG AU,-,,"1,934,387","$35,302,557",0.16%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,ROG SW,-,,"74,419","$33,886,847",0.15%,
LISTED EQUITY,-,-,-,-,DIAGEO PLC,-,DGE LN,-,,"657,717","$33,759,168",0.15%,
LISTED EQUITY,-,-,-,-,COLES GROUP LTD.,-,COL AU,-,,"1,761,621","$33,277,032",0.15%,
LISTED EQUITY,-,-,-,-,"HCA HEALTHCARE, INC.",-,HCA US,-,,"67,733","$32,835,277",0.14%,
LISTED EQUITY,-,-,-,-,SIEMENS AG,-,SIE GR,-,,"103,208","$32,547,617",0.14%,
LISTED EQUITY,-,-,-,-,NEXTDC LTD.,-,NXT AU,-,,"2,149,927","$32,399,401",0.14%,
LISTED EQUITY,-,-,-,-,SAFRAN SA,-,SAF FP,-,,"89,046","$31,587,031",0.14%,
LISTED EQUITY,-,-,-,-,INSURANCE AUSTRALIA GROUP LTD.,-,IAG AU,-,,"3,725,811","$31,520,357",0.14%,
LISTED EQUITY,-,-,-,-,RELIANCE WORLDWIDE CORP. LTD.,-,RWC AU,-,,"6,166,469","$30,955,670",0.14%,
LISTED EQUITY,-,-,-,-,"ELEVANCE HEALTH, INC.",-,ELV US,-,,"50,832","$30,286,963",0.13%,
LISTED EQUITY,-,-,-,-,WOOLWORTHS GROUP LTD.,-,WOW AU,-,,"964,650","$29,412,207",0.13%,
LISTED EQUITY,-,-,-,-,NOVO NORDISK AS,-,NOVOB DC,-,,"209,437","$29,319,226",0.13%,
LISTED EQUITY,-,-,-,-,SUNCORP GROUP LTD.,-,SUN AU,-,,"1,480,585","$28,145,912",0.12%,
LISTED EQUITY,-,-,-,-,PROCTER & GAMBLE CO.,-,PG US,-,,"101,412","$27,459,872",0.12%,
LISTED EQUITY,-,-,-,-,SEEK LTD.,-,SEK AU,-,,"1,204,746","$27,191,089",0.12%,
LISTED EQUITY,-,-,-,-,ORIGIN ENERGY LTD.,-,ORG AU,-,,"2,482,097","$27,054,852",0.12%,
LISTED EQUITY,-,-,-,-,NORTHERN STAR RESOURCES LTD.,-,NST AU,-,,"1,732,467","$26,749,300",0.12%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,UNA NA,-,,"288,476","$26,477,517",0.12%,
LISTED EQUITY,-,-,-,-,GUZMAN Y GOMEZ LTD.,-,GYG AU,-,,"645,392","$26,183,553",0.12%,
LISTED EQUITY,-,-,-,-,"INTUIT, INC.",-,INTU US,-,,"25,768","$26,156,321",0.12%,
LISTED EQUITY,-,-,-,-,VINCI SA,-,DG FP,-,,"152,073","$25,367,459",0.11%,
LISTED EQUITY,-,-,-,-,COMPUTERSHARE LTD.,-,CPU AU,-,,"734,347","$24,931,091",0.11%,
LISTED EQUITY,-,-,-,-,"DELTA AIR LINES, INC.",-,DAL US,-,,"255,121","$24,929,011",0.11%,
LISTED EQUITY,-,-,-,-,SONIC HEALTHCARE LTD.,-,SHL AU,-,,"883,391","$23,860,389",0.11%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML NA,-,,"20,875","$23,695,326",0.10%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"205,858","$23,480,442",0.10%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMC AU,-,,"1,528,661","$22,884,053",0.10%,
LISTED EQUITY,-,-,-,-,NOVARTIS AG,-,NOVN SW,-,,"144,738","$22,880,278",0.10%,
LISTED EQUITY,-,-,-,-,"THERMO FISHER SCIENTIFIC, INC.",-,TMO US,-,,"27,070","$22,744,645",0.10%,
LISTED EQUITY,-,-,-,-,BNP PARIBAS SA,-,BNP FP,-,,"229,497","$22,729,991",0.10%,
LISTED EQUITY,-,-,-,-,"WORKDAY, INC.",-,WDAY US,-,,"54,213","$22,593,073",0.10%,
LISTED EQUITY,-,-,-,-,CIGNA GROUP,-,CI US,-,,"50,612","$22,573,183",0.10%,
LISTED EQUITY,-,-,-,-,"MERCADOLIBRE, INC.",-,MELI US,-,,"8,179","$22,464,155",0.10%,
LISTED EQUITY,-,-,-,-,COSTCO WHOLESALE CORP.,-,COST US,-,,"15,155","$22,427,987",0.10%,
LISTED EQUITY,-,-,-,-,HUB24 LTD.,-,HUB AU,-,,"322,177","$22,423,569",0.10%,
LISTED EQUITY,-,-,-,-,ELI LILLY & CO.,-,LLY US,-,,"17,819","$22,217,298",0.10%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,"39,540","$21,889,446",0.10%,
LISTED EQUITY,-,-,-,-,SAMSUNG ELECTRONICS CO. LTD.,-,005930 KS,-,,"372,963","$21,768,573",0.10%,
LISTED EQUITY,-,-,-,-,ING GROEP NV,-,INGA NA,-,,"858,849","$21,732,485",0.10%,
LISTED EQUITY,-,-,-,-,"INTERCONTINENTAL EXCHANGE, INC.",-,ICE US,-,,"89,264","$21,483,133",0.09%,
LISTED EQUITY,-,-,-,-,BECTON DICKINSON & CO.,-,BDX US,-,,"58,435","$21,411,809",0.09%,
LISTED EQUITY,-,-,-,-,"ZOETIS, INC.",-,ZTS US,-,,"79,738","$20,983,010",0.09%,
LISTED EQUITY,-,-,-,-,TECHNOLOGY ONE LTD.,-,TNE AU,-,,"660,617","$20,683,921",0.09%,
LISTED EQUITY,-,-,-,-,QANTAS AIRWAYS LTD.,-,QAN AU,-,,"2,295,989","$20,595,031",0.09%,
LISTED EQUITY,-,-,-,-,BLUESCOPE STEEL LTD.,-,BSL AU,-,,"1,100,048","$20,559,901",0.09%,
LISTED EQUITY,-,-,-,-,SANTOS LTD.,-,STO AU,-,,"3,072,403","$20,523,650",0.09%,
LISTED EQUITY,-,-,-,-,"S&P GLOBAL, INC.",-,SPGI US,-,,"25,406","$20,435,833",0.09%,
LISTED EQUITY,-,-,-,-,HDFC BANK LTD.,-,HDB US,-,,"197,642","$20,385,095",0.09%,
LISTED EQUITY,-,-,-,-,UNILEVER PLC,-,ULVR LN,-,,"221,546","$20,381,299",0.09%,
LISTED EQUITY,-,-,-,-,"BOOKING HOLDINGS, INC.",-,BKNG US,-,,"2,538","$20,366,126",0.09%,
LISTED EQUITY,-,-,-,-,"HOME DEPOT, INC.",-,HD US,-,,"32,390","$20,349,065",0.09%,
LISTED EQUITY,-,-,-,-,BANK OF AMERICA CORP.,-,BAC US,-,,"277,092","$19,669,203",0.09%,
LISTED EQUITY,-,-,-,-,CIE FINANCIERE RICHEMONT SA,-,CFR SW,-,,"78,872","$19,384,006",0.09%,
LISTED EQUITY,-,-,-,-,"WALMART, INC.",-,WMT US,-,,"132,177","$19,288,078",0.09%,
LISTED EQUITY,-,-,-,-,HSBC HOLDINGS PLC,-,HSBA LN,-,,"1,200,063","$19,062,800",0.08%,
LISTED EQUITY,-,-,-,-,MEITUAN,-,3690 HK,-,,"593,118","$18,707,871",0.08%,
LISTED EQUITY,-,-,-,-,WORLEY LTD.,-,WOR AU,-,,"1,364,747","$18,697,035",0.08%,
LISTED EQUITY,-,-,-,-,"MSCI, INC.",-,MSCI US,-,,"19,282","$18,685,732",0.08%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,-,,"2,403,075","$18,647,864",0.08%,
LISTED EQUITY,-,-,-,-,"SERVICENOW, INC.",-,NOW US,-,,"10,822","$18,530,963",0.08%,
LISTED EQUITY,-,-,-,-,DANAHER CORP.,-,DHR US,-,,"49,918","$18,507,048",0.08%,
LISTED EQUITY,-,-,-,-,AIA GROUP LTD.,-,1299 HK,-,,"1,557,424","$18,231,092",0.08%,
LISTED EQUITY,-,-,-,-,AENA SME SA,-,AENA SM,-,,"53,613","$17,699,833",0.08%,
LISTED EQUITY,-,-,-,-,ACCENTURE PLC,-,ACN US,-,,"31,043","$17,638,030",0.08%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM AU,-,,"295,593","$17,599,616",0.08%,
LISTED EQUITY,-,-,-,-,"FISERV, INC.",-,FI US,-,,"52,980","$17,577,296",0.08%,
LISTED EQUITY,-,-,-,-,"INTUITIVE SURGICAL, INC.",-,ISRG US,-,,"20,567","$17,338,999",0.08%,
LISTED EQUITY,-,-,-,-,JOHNSON & JOHNSON,-,JNJ US,-,,"73,203","$17,098,739",0.08%,
LISTED EQUITY,-,-,-,-,ASX LTD.,-,ASX AU,-,,"256,513","$16,693,908",0.07%,
LISTED EQUITY,-,-,-,-,ATLASSIAN CORP.,-,TEAM US,-,,"41,231","$16,207,708",0.07%,
LISTED EQUITY,-,-,-,-,"TRADE DESK, INC.",-,TTD US,-,,"83,490","$15,848,589",0.07%,
LISTED EQUITY,-,-,-,-,"SYNOPSYS, INC.",-,SNPS US,-,,"20,198","$15,833,785",0.07%,
LISTED EQUITY,-,-,-,-,PRO MEDICUS LTD.,-,PME AU,-,,"62,921","$15,737,952",0.07%,
LISTED EQUITY,-,-,-,-,ORICA LTD.,-,ORI AU,-,,"941,980","$15,618,033",0.07%,
LISTED EQUITY,-,-,-,-,RTX CORP.,-,RTX US,-,,"83,539","$15,613,502",0.07%,
LISTED EQUITY,-,-,-,-,"PDD HOLDINGS, INC.",-,PDD US,-,,"98,864","$15,486,932",0.07%,
LISTED EQUITY,-,-,-,-,ENDEAVOUR GROUP LTD.,-,EDV AU,-,,"3,681,669","$15,463,011",0.07%,
LISTED EQUITY,-,-,-,-,TREASURY WINE ESTATES LTD.,-,TWE AU,-,,"1,355,948","$15,362,889",0.07%,
LISTED EQUITY,-,-,-,-,EVOLUTION MINING LTD.,-,EVN AU,-,,"3,191,023","$15,348,818",0.07%,
LISTED EQUITY,-,-,-,-,"YUM! BRANDS, INC.",-,YUM US,-,,"69,498","$15,059,136",0.07%,
LISTED EQUITY,-,-,-,-,"PEPSICO, INC.",-,PEP US,-,,"60,383","$14,829,970",0.07%,
LISTED EQUITY,-,-,-,-,NESTLE SA,-,NESN SW,-,,"109,629","$14,630,056",0.06%,
LISTED EQUITY,-,-,-,-,RAMSAY HEALTH CARE LTD.,-,RHC AU,-,,"414,289","$14,309,585",0.06%,
LISTED EQUITY,-,-,-,-,VENTIA SERVICES GROUP PTY. LTD.,-,VNT AU,-,,"3,962,257","$14,264,126",0.06%,
LISTED EQUITY,-,-,-,-,PEXA GROUP LTD.,-,PXA AU,-,,"1,089,048","$14,222,963",0.06%,
LISTED EQUITY,-,-,-,-,TENCENT HOLDINGS LTD.,-,700 HK,-,,"163,566","$14,181,664",0.06%,
LISTED EQUITY,-,-,-,-,ALCON AG,-,ALC US,-,,"102,719","$14,083,525",0.06%,
LISTED EQUITY,-,-,-,-,QUBE HOLDINGS LTD.,-,QUB AU,-,,"3,544,121","$14,070,157",0.06%,
LISTED EQUITY,-,-,-,-,"CATERPILLAR, INC.",-,CAT US,-,,"23,838","$13,966,471",0.06%,
LISTED EQUITY,-,-,-,-,"ABBVIE, INC.",-,ABBV US,-,,"47,984","$13,771,967",0.06%,
LISTED EQUITY,-,-,-,-,"ADOBE, INC.",-,ADBE US,-,,"19,149","$13,753,413",0.06%,
LISTED EQUITY,-,-,-,-,COMPASS GROUP PLC,-,CPG LN,-,,"254,421","$13,699,571",0.06%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,"76,372","$13,282,266",0.06%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,"236,280","$13,238,080",0.06%,
LISTED EQUITY,-,-,-,-,PINNACLE INVESTMENT MANAGEMENT GROUP LTD.,-,PNI AU,-,,"578,495","$13,218,608",0.06%,
LISTED EQUITY,-,-,-,-,ILUKA RESOURCES LTD.,-,ILU AU,-,,"2,597,968","$13,119,737",0.06%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",-,8316 JP,-,,"336,826","$13,029,151",0.06%,
LISTED EQUITY,-,-,-,-,AMPOL LTD.,-,ALD AU,-,,"461,689","$13,014,994",0.06%,
LISTED EQUITY,-,-,-,-,"BIO-RAD LABORATORIES, INC.",-,BIO US,-,,"24,319","$12,903,020",0.06%,
LISTED EQUITY,-,-,-,-,"SHOPIFY, INC.",-,SHOP US,-,,"74,855","$12,855,295",0.06%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,"38,712","$12,852,305",0.06%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"309,645","$12,801,683",0.06%,
LISTED EQUITY,-,-,-,-,DBS GROUP HOLDINGS LTD.,-,DBS SP,-,,"247,321","$12,801,677",0.06%,
LISTED EQUITY,-,-,-,-,SPOTIFY TECHNOLOGY SA,-,SPOT US,-,,"17,590","$12,709,818",0.06%,
LISTED EQUITY,-,-,-,-,ANSELL LTD.,-,ANN AU,-,,"371,809","$12,574,560",0.06%,
LISTED EQUITY,-,-,-,-,ADYEN NV,-,ADYEN NA,-,,"5,225","$12,554,707",0.06%,
LISTED EQUITY,-,-,-,-,UNITED OVERSEAS BANK LTD.,-,UOB SP,-,,"282,918","$12,168,898",0.05%,
LISTED EQUITY,-,-,-,-,"QUALCOMM, INC.",-,QCOM US,-,,"48,942","$12,143,243",0.05%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,"87,101","$12,141,829",0.05%,
LISTED EQUITY,-,-,-,-,IDP EDUCATION LTD.,-,IEL AU,-,,"960,373","$12,129,513",0.05%,
LISTED EQUITY,-,-,-,-,SOUTH32 LTD.,-,S32 AU,-,,"3,559,839","$12,103,452",0.05%,
LISTED EQUITY,-,-,-,-,"COOPER COS., INC.",-,COO US,-,,"80,453","$11,945,367",0.05%,
LISTED EQUITY,-,-,-,-,LVMH MOET HENNESSY LOUIS VUITTON SE,-,MC FP,-,,"11,208","$11,912,612",0.05%,
LISTED EQUITY,-,-,-,-,ICON PLC,-,ICLR US,-,,"34,991","$11,851,674",0.05%,
LISTED EQUITY,-,-,-,-,"SUNCOR ENERGY, INC.",-,SU CN,-,,"203,631","$11,733,561",0.05%,
LISTED EQUITY,-,-,-,-,CLEANAWAY WASTE MANAGEMENT LTD.,-,CWY AU,-,,"4,385,208","$11,620,800",0.05%,
LISTED EQUITY,-,-,-,-,"AUTODESK, INC.",-,ADSK US,-,,"23,812","$11,367,304",0.05%,
LISTED EQUITY,-,-,-,-,WELLS FARGO & CO.,-,WFC US,-,,"99,610","$11,300,489",0.05%,
LISTED EQUITY,-,-,-,-,"MEDIATEK, INC.",-,2454 TT,-,,"160,761","$11,206,561",0.05%,
LISTED EQUITY,-,-,-,-,CHARLES SCHWAB CORP.,-,SCHW US,-,,"92,951","$11,110,823",0.05%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW GR,-,,"83,548","$11,036,021",0.05%,
LISTED EQUITY,-,-,-,-,"CITIGROUP, INC.",-,C US,-,,"96,606","$10,982,969",0.05%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,"63,712","$10,917,794",0.05%,
LISTED EQUITY,-,-,-,-,INCITEC PIVOT LTD.,-,IPL AU,-,,"3,722,780","$10,907,745",0.05%,
LISTED EQUITY,-,-,-,-,"APPLIED MATERIALS, INC.",-,AMAT US,-,,"41,287","$10,844,863",0.05%,
LISTED EQUITY,-,-,-,-,ALS LTD.,-,ALQ AU,-,,"717,875","$10,825,547",0.05%,
LISTED EQUITY,-,-,-,-,"UNITED AIRLINES HOLDINGS, INC.",-,UAL US,-,,"68,576","$10,754,705",0.05%,
LISTED EQUITY,-,-,-,-,DOMINO'S PIZZA ENTERPRISES LTD.,-,DMP AU,-,,"364,124","$10,719,796",0.05%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,"20,470","$10,706,442",0.05%,
LISTED EQUITY,-,-,-,-,SANDFIRE RESOURCES LTD.,-,SFR AU,-,,"1,151,212","$10,683,250",0.05%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"9,581,602","$10,617,131",0.05%,
LISTED EQUITY,-,-,-,-,SGH LTD.,-,SGH AU,-,,"229,473","$10,580,999",0.05%,
LISTED EQUITY,-,-,-,-,INFOSYS LTD.,-,INFY US,-,,"293,293","$10,383,560",0.05%,
LISTED EQUITY,-,-,-,-,"ADVANCED MICRO DEVICES, INC.",-,AMD US,-,,"53,156","$10,370,292",0.05%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,"166,946","$10,288,869",0.05%,
LISTED EQUITY,-,-,-,-,MEDIBANK PVT LTD.,-,MPL AU,-,,"2,644,626","$10,023,132",0.04%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"1,227,254","$9,981,953",0.04%,
LISTED EQUITY,-,-,-,-,IBERDROLA SA,-,IBE SM,-,,"441,799","$9,827,200",0.04%,
LISTED EQUITY,-,-,-,-,AMERICAN EXPRESS CO.,-,AXP US,-,,"20,258","$9,710,870",0.04%,
LISTED EQUITY,-,-,-,-,RECRUIT HOLDINGS CO. LTD.,-,6098 JP,-,,"83,809","$9,599,211",0.04%,
LISTED EQUITY,-,-,-,-,"ARISTA NETWORKS, INC.",-,ANET US,-,,"53,043","$9,469,160",0.04%,
LISTED EQUITY,-,-,-,-,"MERCK & CO., INC.",-,MRK US,-,,"56,584","$9,091,458",0.04%,
LISTED EQUITY,-,-,-,-,"AUTOMATIC DATA PROCESSING, INC.",-,ADP US,-,,"18,901","$8,936,130",0.04%,
LISTED EQUITY,-,-,-,-,"COUPANG, INC.",-,CPNG US,-,,"250,823","$8,904,300",0.04%,
LISTED EQUITY,-,-,-,-,COCA-COLA CO.,-,KO US,-,,"88,186","$8,867,796",0.04%,
LISTED EQUITY,-,-,-,-,NASPERS LTD.,-,NPN SJ,-,,"24,813","$8,863,048",0.04%,
LISTED EQUITY,-,-,-,-,WALT DISNEY CO.,-,DIS US,-,,"48,188","$8,666,318",0.04%,
LISTED EQUITY,-,-,-,-,ASTRAZENECA PLC,-,AZN US,-,,"81,712","$8,647,001",0.04%,
LISTED EQUITY,-,-,-,-,AUB GROUP LTD.,-,AUB AU,-,,"277,125","$8,646,306",0.04%,
LISTED EQUITY,-,-,-,-,SCHLUMBERGER NV,-,SLB US,-,,"138,915","$8,602,056",0.04%,
LISTED EQUITY,-,-,-,-,HDFC BANK LTD.,-,HDFCB IN,-,,"256,639","$8,583,313",0.04%,
LISTED EQUITY,-,-,-,-,LOCKHEED MARTIN CORP.,-,LMT US,-,,"10,903","$8,557,476",0.04%,
LISTED EQUITY,-,-,-,-,BANK CENTRAL ASIA TBK. PT,-,BBCA IJ,-,,"8,811,166","$8,554,554",0.04%,
LISTED EQUITY,-,-,-,-,"FORTINET, INC.",-,FTNT US,-,,"55,479","$8,465,857",0.04%,
LISTED EQUITY,-,-,-,-,"SAMSARA, INC.",-,IOT US,-,,"119,456","$8,429,354",0.04%,
LISTED EQUITY,-,-,-,-,ALCOA CORP.,-,AAI AU,-,,"139,251","$8,260,382",0.04%,
