PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBALINDX] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,DTE ENERGY CO.,-,DTE US,-,,284,"$55,419",0.02%,
LISTED EQUITY,-,-,-,-,IPERIONX LTD.,-,IPX AU,-,,"10,076","$55,419",0.02%,
LISTED EQUITY,-,-,-,-,"WARNER BROS DISCOVERY, INC.",-,WBD US,-,,"3,237","$55,261",0.02%,
LISTED EQUITY,-,-,-,-,PERNOD RICARD SA,-,RI FP,-,,303,"$55,160",0.02%,
LISTED EQUITY,-,-,-,-,SMC CORP.,-,6273 JP,-,,86,"$55,052",0.02%,
LISTED EQUITY,-,-,-,-,HERSHEY CO.,-,HSY US,-,,201,"$54,978",0.02%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,182,"$54,734",0.02%,
LISTED EQUITY,-,-,-,-,"AMERICAN WATER WORKS CO., INC.",-,AWK US,-,,271,"$54,545",0.02%,
LISTED EQUITY,-,-,-,-,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",-,BR US,-,,148,"$54,237",0.02%,
LISTED EQUITY,-,-,-,-,"DAI-ICHI LIFE HOLDINGS, INC.",-,8750 JP,-,,"1,243","$54,103",0.02%,
LISTED EQUITY,-,-,-,-,HALLIBURTON CO.,-,HAL US,-,,"1,229","$54,009",0.02%,
LISTED EQUITY,-,-,-,-,TABCORP HOLDINGS LTD.,-,TAH AU,-,,"95,498","$53,956",0.02%,
LISTED EQUITY,-,-,-,-,MONADELPHOUS GROUP LTD.,-,MND AU,-,,"3,845","$53,836",0.02%,
LISTED EQUITY,-,-,-,-,THOMSON REUTERS CORP.,-,TRI CN,-,,207,"$53,801",0.02%,
LISTED EQUITY,-,-,-,-,RHEINMETALL AG,-,RHM GR,-,,52,"$53,795",0.02%,
LISTED EQUITY,-,-,-,-,PPL CORP.,-,PPL US,-,,"1,026","$53,794",0.02%,
LISTED EQUITY,-,-,-,-,"T. ROWE PRICE GROUP, INC.",-,TROW US,-,,293,"$53,564",0.02%,
LISTED EQUITY,-,-,-,-,SYNCHRONY FINANCIAL,-,SYF US,-,,510,"$53,546",0.02%,
LISTED EQUITY,-,-,-,-,FORTIVE CORP.,-,FTV US,-,,442,"$53,533",0.02%,
LISTED EQUITY,-,-,-,-,ELDERS LTD.,-,ELD AU,-,,"7,476","$53,529",0.02%,
LISTED EQUITY,-,-,-,-,WHEATON PRECIOUS METALS CORP.,-,WPM CN,-,,587,"$53,335",0.02%,
LISTED EQUITY,-,-,-,-,ORIX CORP.,-,8591 JP,-,,"1,517","$53,115",0.02%,
LISTED EQUITY,-,-,-,-,HELIA GROUP LTD.,-,HLI AU,-,,"11,876","$53,086",0.02%,
LISTED EQUITY,-,-,-,-,TDK CORP.,-,6762 JP,-,,"2,492","$53,064",0.02%,
LISTED EQUITY,-,-,-,-,FUJIFILM HOLDINGS CORP.,-,4901 JP,-,,"1,558","$53,006",0.02%,
LISTED EQUITY,-,-,-,-,SUMITOMO CORP.,-,8053 JP,-,,"1,500","$52,835",0.02%,
LISTED EQUITY,-,-,-,-,"WSP GLOBAL, INC.",-,WSP CN,-,,185,"$52,778",0.02%,
LISTED EQUITY,-,-,-,-,ORIENTAL LAND CO. LTD.,-,4661 JP,-,,"1,500","$52,775",0.02%,
LISTED EQUITY,-,-,-,-,ON SEMICONDUCTOR CORP.,-,ON US,-,,518,"$52,742",0.02%,
LISTED EQUITY,-,-,-,-,DAIWA HOUSE INDUSTRY CO. LTD.,-,1925 JP,-,,"1,056","$52,731",0.02%,
LISTED EQUITY,-,-,-,-,"CGI, INC.",-,GIBA CN,-,,297,"$52,556",0.02%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,87,"$52,259",0.02%,
LISTED EQUITY,-,-,-,-,IPH LTD.,-,IPH AU,-,,"10,371","$52,164",0.02%,
LISTED EQUITY,-,-,-,-,LEGRAND SA,-,LR FP,-,,331,"$51,994",0.02%,
LISTED EQUITY,-,-,-,-,"NETAPP, INC.",-,NTAP US,-,,277,"$51,804",0.02%,
LISTED EQUITY,-,-,-,-,"TYLER TECHNOLOGIES, INC.",-,TYL US,-,,55,"$51,480",0.02%,
LISTED EQUITY,-,-,-,-,TELEFONAKTIEBOLAGET LM ERICSSON,-,ERICB SS,-,,"3,911","$51,394",0.02%,
LISTED EQUITY,-,-,-,-,NUIX LTD.,-,NXL AU,-,,"8,094","$51,151",0.02%,
LISTED EQUITY,-,-,-,-,"CHURCH & DWIGHT CO., INC.",-,CHD US,-,,302,"$51,079",0.02%,
LISTED EQUITY,-,-,-,-,ARCHER-DANIELS-MIDLAND CO.,-,ADM US,-,,625,"$50,996",0.02%,
LISTED EQUITY,-,-,-,-,PUBLICIS GROUPE SA,-,PUB FP,-,,294,"$50,637",0.02%,
LISTED EQUITY,-,-,-,-,"SNAP-ON, INC.",-,SNA US,-,,92,"$50,624",0.02%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,899,"$50,338",0.02%,
LISTED EQUITY,-,-,-,-,"SOMPO HOLDINGS, INC.",-,8630 JP,-,,"1,188","$50,267",0.02%,
LISTED EQUITY,-,-,-,-,SSE PLC,-,SSE LN,-,,"1,534","$49,779",0.02%,
LISTED EQUITY,-,-,-,-,INFRATIL LTD.,-,IFT AU,-,,"4,300","$49,748",0.02%,
LISTED EQUITY,-,-,-,-,"DARDEN RESTAURANTS, INC.",-,DRI US,-,,165,"$49,709",0.02%,
LISTED EQUITY,-,-,-,-,FLETCHER BUILDING LTD.,-,FBU AU,-,,"19,481","$49,676",0.02%,
LISTED EQUITY,-,-,-,-,VERALTO CORP.,-,VLTO US,-,,301,"$49,588",0.02%,
LISTED EQUITY,-,-,-,-,VONOVIA SE,-,VNA GR,-,,"1,011","$49,554",0.02%,
LISTED EQUITY,-,-,-,-,NICKEL INDUSTRIES LTD.,-,NIC AU,-,,"59,788","$49,325",0.02%,
LISTED EQUITY,-,-,-,-,NUFARM LTD.,-,NUF AU,-,,"13,922","$49,283",0.02%,
LISTED EQUITY,-,-,-,-,"HUNTINGTON BANCSHARES, INC.",-,HBAN US,-,,"1,873","$49,224",0.02%,
LISTED EQUITY,-,-,-,-,MARUBENI CORP.,-,8002 JP,-,,"1,993","$48,984",0.02%,
LISTED EQUITY,-,-,-,-,TEMPLE & WEBSTER GROUP LTD.,-,TPW AU,-,,"3,735","$48,927",0.02%,
LISTED EQUITY,-,-,-,-,NOKIA OYJ,-,NOKIA FH,-,,"6,795","$48,575",0.02%,
LISTED EQUITY,-,-,-,-,DISCO CORP.,-,6146 JP,-,,110,"$48,567",0.02%,
LISTED EQUITY,-,-,-,-,ATMOS ENERGY CORP.,-,ATO US,-,,215,"$48,528",0.02%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,148,"$48,486",0.02%,
LISTED EQUITY,-,-,-,-,"BROWN & BROWN, INC.",-,BRO US,-,,293,"$48,284",0.02%,
LISTED EQUITY,-,-,-,-,PRUDENTIAL PLC,-,PRU LN,-,,"3,745","$48,246",0.02%,
LISTED EQUITY,-,-,-,-,"MARKEL GROUP, INC.",-,MKL US,-,,17,"$48,168",0.02%,
LISTED EQUITY,-,-,-,-,MEGAPORT LTD.,-,MP1 AU,-,,"6,533","$48,145",0.02%,
LISTED EQUITY,-,-,-,-,"BIOGEN, INC.",-,BIIB US,-,,195,"$48,143",0.02%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,799,"$48,103",0.02%,
LISTED EQUITY,-,-,-,-,POLYNOVO LTD.,-,PNV AU,-,,"23,516","$47,973",0.02%,
LISTED EQUITY,-,-,-,-,PACKAGING CORP. OF AMERICA,-,PKG US,-,,132,"$47,961",0.02%,
LISTED EQUITY,-,-,-,-,CAMECO CORP.,-,CCO CN,-,,578,"$47,935",0.02%,
LISTED EQUITY,-,-,-,-,"ULTA BEAUTY, INC.",-,ULTA US,-,,68,"$47,929",0.02%,
LISTED EQUITY,-,-,-,-,"PULTEGROUP, INC.",-,PHM US,-,,272,"$47,825",0.02%,
LISTED EQUITY,-,-,-,-,BELLEVUE GOLD LTD.,-,BGL AU,-,,"42,508","$47,822",0.02%,
LISTED EQUITY,-,-,-,-,CDW CORP.,-,CDW US,-,,170,"$47,818",0.02%,
LISTED EQUITY,-,-,-,-,FIRSTENERGY CORP.,-,FE US,-,,743,"$47,711",0.02%,
LISTED EQUITY,-,-,-,-,"EMCOR GROUP, INC.",-,EME US,-,,65,"$47,418",0.02%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,26,"$47,357",0.02%,
LISTED EQUITY,-,-,-,-,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR CN,-,,450,"$47,333",0.02%,
LISTED EQUITY,-,-,-,-,IMDEX LTD.,-,IMD AU,-,,"20,400","$47,328",0.02%,
LISTED EQUITY,-,-,-,-,"WILLIAMS-SONOMA, INC.",-,WSM US,-,,158,"$47,238",0.02%,
LISTED EQUITY,-,-,-,-,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,-,,90,"$47,209",0.02%,
LISTED EQUITY,-,-,-,-,FRANCO-NEVADA CORP.,-,FNV CN,-,,248,"$47,186",0.02%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"1,141","$47,179",0.02%,
LISTED EQUITY,-,-,-,-,CINCINNATI FINANCIAL CORP.,-,CINF US,-,,203,"$47,003",0.02%,
LISTED EQUITY,-,-,-,-,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG LN,-,,233,"$46,863",0.02%,
LISTED EQUITY,-,-,-,-,LOEWS CORP.,-,L US,-,,342,"$46,834",0.02%,
LISTED EQUITY,-,-,-,-,"CENOVUS ENERGY, INC.",-,CVE CN,-,,"1,909","$46,714",0.02%,
LISTED EQUITY,-,-,-,-,SOCIETE GENERALE SA,-,GLE FP,-,,"1,027","$46,659",0.02%,
LISTED EQUITY,-,-,-,-,ZEBRA TECHNOLOGIES CORP.,-,ZBRA US,-,,74,"$46,561",0.02%,
LISTED EQUITY,-,-,-,-,"HUBBELL, INC.",-,HUBB US,-,,69,"$46,496",0.02%,
LISTED EQUITY,-,-,-,-,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST US,-,,88,"$46,417",0.01%,
LISTED EQUITY,-,-,-,-,AMEREN CORP.,-,AEE US,-,,319,"$45,922",0.01%,
LISTED EQUITY,-,-,-,-,STANMORE RESOURCES LTD.,-,SMR AU,-,,"15,245","$45,888",0.01%,
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,692,"$45,863",0.01%,
LISTED EQUITY,-,-,-,-,"FORTIS, INC.",-,FTS CN,-,,681,"$45,697",0.01%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,323,"$45,531",0.01%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,46,"$45,491",0.01%,
LISTED EQUITY,-,-,-,-,VEOLIA ENVIRONNEMENT SA,-,VIE FP,-,,"1,002","$45,472",0.01%,
LISTED EQUITY,-,-,-,-,NUTRIEN LTD.,-,NTR CN,-,,629,"$45,451",0.01%,
LISTED EQUITY,-,-,-,-,"TWILIO, INC.",-,TWLO US,-,,259,"$45,310",0.01%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,137,"$45,254",0.01%,
LISTED EQUITY,-,-,-,-,DEVON ENERGY CORP.,-,DVN US,-,,855,"$45,207",0.01%,
LISTED EQUITY,-,-,-,-,FERROVIAL SE,-,FER SM,-,,665,"$45,207",0.01%,
LISTED EQUITY,-,-,-,-,BAYER AG,-,BAYN GR,-,,"1,397","$45,147",0.01%,
LISTED EQUITY,-,-,-,-,CIE GENERALE DES ETABLISSEMENTS MICHELIN SCA,-,ML FP,-,,844,"$44,871",0.01%,
LISTED EQUITY,-,-,-,-,MTU AERO ENGINES AG,-,MTX GR,-,,83,"$44,757",0.01%,
LISTED EQUITY,-,-,-,-,MITSUI FUDOSAN CO. LTD.,-,8801 JP,-,,"3,415","$44,571",0.01%,
LISTED EQUITY,-,-,-,-,"LIVE NATION ENTERTAINMENT, INC.",-,LYV US,-,,212,"$44,470",0.01%,
LISTED EQUITY,-,-,-,-,JAPAN POST HOLDINGS CO. LTD.,-,6178 JP,-,,"2,900","$44,410",0.01%,
LISTED EQUITY,-,-,-,-,SKANDINAVISKA ENSKILDA BANKEN AB,-,SEBA SS,-,,"2,000","$44,292",0.01%,
LISTED EQUITY,-,-,-,-,SPARTAN RESOURCES LTD.,-,SPR AU,-,,"31,372","$44,234",0.01%,
LISTED EQUITY,-,-,-,-,KELLANOVA,-,K US,-,,338,"$44,175",0.01%,
LISTED EQUITY,-,-,-,-,"CORPAY, INC.",-,CPAY US,-,,81,"$44,055",0.01%,
LISTED EQUITY,-,-,-,-,OTSUKA HOLDINGS CO. LTD.,-,4578 JP,-,,498,"$44,039",0.01%,
LISTED EQUITY,-,-,-,-,PEMBINA PIPELINE CORP.,-,PPL CN,-,,736,"$43,917",0.01%,
LISTED EQUITY,-,-,-,-,"LABCORP HOLDINGS, INC.",-,LH US,-,,118,"$43,876",0.01%,
LISTED EQUITY,-,-,-,-,PERENTI LTD.,-,PRN AU,-,,"31,447","$43,869",0.01%,
LISTED EQUITY,-,-,-,-,"ZOOM COMMUNICATIONS, INC.",-,ZM US,-,,332,"$43,800",0.01%,
LISTED EQUITY,-,-,-,-,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST SP,-,,"11,996","$43,745",0.01%,
LISTED EQUITY,-,-,-,-,SWISS LIFE HOLDING AG,-,SLHN SW,-,,35,"$43,695",0.01%,
LISTED EQUITY,-,-,-,-,VODAFONE GROUP PLC,-,VOD LN,-,,"31,603","$43,662",0.01%,
LISTED EQUITY,-,-,-,-,DEEP YELLOW LTD.,-,DYL AU,-,,"38,740","$43,583",0.01%,
LISTED EQUITY,-,-,-,-,HEINEKEN NV,-,HEIA NA,-,,379,"$43,574",0.01%,
LISTED EQUITY,-,-,-,-,NORTHERN TRUST CORP.,-,NTRS US,-,,262,"$43,409",0.01%,
LISTED EQUITY,-,-,-,-,LOBLAW COS. LTD.,-,L CN,-,,205,"$43,398",0.01%,
LISTED EQUITY,-,-,-,-,CMS ENERGY CORP.,-,CMS US,-,,403,"$43,331",0.01%,
LISTED EQUITY,-,-,-,-,MAC COPPER LTD.,-,MAC AU,-,,"2,501","$43,047",0.01%,
LISTED EQUITY,-,-,-,-,DANSKE BANK AS,-,DANSKE DC,-,,942,"$43,030",0.01%,
LISTED EQUITY,-,-,-,-,INGHAMS GROUP LTD.,-,ING AU,-,,"13,523","$43,003",0.01%,
LISTED EQUITY,-,-,-,-,NOVONESIS (NOVOZYMES) B,-,NSISB DC,-,,470,"$42,963",0.01%,
LISTED EQUITY,-,-,-,-,"FACTSET RESEARCH SYSTEMS, INC.",-,FDS US,-,,55,"$42,817",0.01%,
LISTED EQUITY,-,-,-,-,RENESAS ELECTRONICS CORP.,-,6723 JP,-,,"2,035","$42,799",0.01%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,307,"$42,541",0.01%,
LISTED EQUITY,-,-,-,-,CAIXABANK SA,-,CABK SM,-,,"4,857","$42,535",0.01%,
LISTED EQUITY,-,-,-,-,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK US,-,,283,"$42,443",0.01%,
LISTED EQUITY,-,-,-,-,CLOROX CO.,-,CLX US,-,,162,"$42,432",0.01%,
LISTED EQUITY,-,-,-,-,SANDVIK AB,-,SAND SS,-,,"1,463","$42,415",0.01%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL FLAVORS & FRAGRANCES, INC.",-,IFF US,-,,311,"$42,396",0.01%,
LISTED EQUITY,-,-,-,-,"ZIMMER BIOMET HOLDINGS, INC.",-,ZBH US,-,,248,"$42,375",0.01%,
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,484,"$42,363",0.01%,
LISTED EQUITY,-,-,-,-,VOLKSWAGEN AG,-,VOW3 GR,-,,284,"$42,285",0.01%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,370,"$42,267",0.01%,
LISTED EQUITY,-,-,-,-,"TELEDYNE TECHNOLOGIES, INC.",-,TDY US,-,,56,"$42,187",0.01%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWS AU,-,,848,"$41,997",0.01%,
LISTED EQUITY,-,-,-,-,EVERSOURCE ENERGY,-,ES US,-,,451,"$41,885",0.01%,
LISTED EQUITY,-,-,-,-,"BURLINGTON STORES, INC.",-,BURL US,-,,91,"$41,846",0.01%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,591,"$41,787",0.01%,
LISTED EQUITY,-,-,-,-,EXPAND ENERGY CORP.,-,EXE US,-,,259,"$41,644",0.01%,
LISTED EQUITY,-,-,-,-,"LEIDOS HOLDINGS, INC.",-,LDOS US,-,,178,"$41,479",0.01%,
LISTED EQUITY,-,-,-,-,ERSTE GROUP BANK AG,-,EBS AV,-,,415,"$41,392",0.01%,
LISTED EQUITY,-,-,-,-,"TERADYNE, INC.",-,TER US,-,,204,"$41,356",0.01%,
LISTED EQUITY,-,-,-,-,"ILLUMINA, INC.",-,ILMN US,-,,191,"$41,164",0.01%,
LISTED EQUITY,-,-,-,-,KAO CORP.,-,4452 JP,-,,624,"$40,995",0.01%,
LISTED EQUITY,-,-,-,-,EQUINOR ASA,-,EQNR NO,-,,"1,085","$40,940",0.01%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,412,"$40,840",0.01%,
LISTED EQUITY,-,-,-,-,MASCO CORP.,-,MAS US,-,,349,"$40,835",0.01%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,97,"$40,768",0.01%,
LISTED EQUITY,-,-,-,-,"FIRST CITIZENS BANCSHARES, INC.",-,FCNCA US,-,,12,"$40,736",0.01%,
LISTED EQUITY,-,-,-,-,SWEDBANK AB,-,SWEDA SS,-,,"1,277","$40,733",0.01%,
LISTED EQUITY,-,-,-,-,CELLNEX TELECOM SA,-,CLNX SM,-,,797,"$40,701",0.01%,
LISTED EQUITY,-,-,-,-,ORANGE SA,-,ORA FP,-,,"2,527","$40,683",0.01%,
LISTED EQUITY,-,-,-,-,PENTAIR PLC,-,PNR US,-,,250,"$40,674",0.01%,
LISTED EQUITY,-,-,-,-,"CENTERPOINT ENERGY, INC.",-,CNP US,-,,793,"$40,658",0.01%,
LISTED EQUITY,-,-,-,-,G8 EDUCATION LTD.,-,GEM AU,-,,"31,063","$40,537",0.01%,
LISTED EQUITY,-,-,-,-,DNB BANK ASA,-,DNB NO,-,,"1,250","$40,326",0.01%,
LISTED EQUITY,-,-,-,-,"VERISIGN, INC.",-,VRSN US,-,,121,"$40,318",0.01%,
LISTED EQUITY,-,-,-,-,KBC GROUP NV,-,KBC BB,-,,323,"$40,310",0.01%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOB SS,-,,"1,839","$40,183",0.01%,
LISTED EQUITY,-,-,-,-,NICK SCALI LTD.,-,NCK AU,-,,"2,668","$40,040",0.01%,
LISTED EQUITY,-,-,-,-,BANK HAPOALIM BM,-,POLI IT,-,,"2,049","$39,977",0.01%,
LISTED EQUITY,-,-,-,-,LYONDELLBASELL INDUSTRIES NV,-,LYB US,-,,333,"$39,945",0.01%,
LISTED EQUITY,-,-,-,-,"CBOE GLOBAL MARKETS, INC.",-,CBOE US,-,,127,"$39,943",0.01%,
LISTED EQUITY,-,-,-,-,"MCCORMICK & CO., INC.",-,MKC US,-,,324,"$39,941",0.01%,
LISTED EQUITY,-,-,-,-,"COOPER COS., INC.",-,COO US,-,,269,"$39,889",0.01%,
LISTED EQUITY,-,-,-,-,SAMPO OYJ,-,SAMPO FH,-,,604,"$39,762",0.01%,
LISTED EQUITY,-,-,-,-,KEYCORP,-,KEY US,-,,"1,435","$39,745",0.01%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE PHILIPS NV,-,PHIA NA,-,,972,"$39,675",0.01%,
LISTED EQUITY,-,-,-,-,"COTERRA ENERGY, INC.",-,CTRA US,-,,960,"$39,617",0.01%,
LISTED EQUITY,-,-,-,-,HANSEN TECHNOLOGIES LTD.,-,HSN AU,-,,"7,399","$39,586",0.01%,
LISTED EQUITY,-,-,-,-,SILEX SYSTEMS LTD.,-,SLX AU,-,,"7,820","$39,491",0.01%,
LISTED EQUITY,-,-,-,-,"ZSCALER, INC.",-,ZS US,-,,135,"$39,392",0.01%,
LISTED EQUITY,-,-,-,-,"PTC, INC.",-,PTC US,-,,132,"$39,169",0.01%,
LISTED EQUITY,-,-,-,-,KAROON ENERGY LTD.,-,KAR AU,-,,"28,171","$39,158",0.01%,
LISTED EQUITY,-,-,-,-,HEXAGON AB,-,HEXAB SS,-,,"2,534","$39,123",0.01%,
LISTED EQUITY,-,-,-,-,ADRIATIC METALS PLC,-,ADT AU,-,,"10,029","$39,115",0.01%,
LISTED EQUITY,-,-,-,-,"DOCUSIGN, INC.",-,DOCU US,-,,269,"$39,110",0.01%,
LISTED EQUITY,-,-,-,-,SUMITOMO ELECTRIC INDUSTRIES LTD.,-,5802 JP,-,,"1,327","$38,911",0.01%,
LISTED EQUITY,-,-,-,-,AUSTAL LTD.,-,ASB AU,-,,"12,544","$38,887",0.01%,
LISTED EQUITY,-,-,-,-,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH US,-,,187,"$38,883",0.01%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,828,"$38,807",0.01%,
LISTED EQUITY,-,-,-,-,CREDIT CORP. GROUP LTD.,-,CCP AU,-,,"2,423","$38,748",0.01%,
LISTED EQUITY,-,-,-,-,DATA#3 LTD.,-,DTL AU,-,,"6,056","$38,695",0.01%,
LISTED EQUITY,-,-,-,-,MERCK KGAA,-,MRK GR,-,,164,"$38,514",0.01%,
LISTED EQUITY,-,-,-,-,"TYSON FOODS, INC.",-,TSN US,-,,414,"$38,447",0.01%,
LISTED EQUITY,-,-,-,-,"SS&C TECHNOLOGIES HOLDINGS, INC.",-,SSNC US,-,,314,"$38,431",0.01%,
LISTED EQUITY,-,-,-,-,"OMNICOM GROUP, INC.",-,OMC US,-,,276,"$38,406",0.01%,
LISTED EQUITY,-,-,-,-,"NOMURA HOLDINGS, INC.",-,8604 JP,-,,"4,008","$38,362",0.01%,
LISTED EQUITY,-,-,-,-,TRANSUNION,-,TRU US,-,,256,"$38,308",0.01%,
LISTED EQUITY,-,-,-,-,SANDOZ GROUP AG,-,SDZ SW,-,,578,"$38,267",0.01%,
LISTED EQUITY,-,-,-,-,BANK LEUMI LE-ISRAEL BM,-,LUMI IT,-,,"1,990","$38,245",0.01%,
LISTED EQUITY,-,-,-,-,SEAGATE TECHNOLOGY HOLDINGS PLC,-,STX US,-,,274,"$38,212",0.01%,
LISTED EQUITY,-,-,-,-,"HOLOGIC, INC.",-,HOLX US,-,,327,"$38,158",0.01%,
LISTED EQUITY,-,-,-,-,"RPM INTERNATIONAL, INC.",-,RPM US,-,,192,"$38,078",0.01%,
LISTED EQUITY,-,-,-,-,AVIVA PLC,-,AV LN,-,,"4,015","$38,076",0.01%,
LISTED EQUITY,-,-,-,-,TECHTRONIC INDUSTRIES CO. LTD.,-,669 HK,-,,"1,784","$38,023",0.01%,
LISTED EQUITY,-,-,-,-,PRYSMIAN SPA,-,PRY IM,-,,369,"$38,009",0.01%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,260,"$37,920",0.01%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL PAPER CO.,-,IP US,-,,435,"$37,825",0.01%,
LISTED EQUITY,-,-,-,-,NIPPON YUSEN KK,-,9101 JP,-,,698,"$37,813",0.01%,
LISTED EQUITY,-,-,-,-,SUZUKI MOTOR CORP.,-,7269 JP,-,,"2,054","$37,790",0.01%,
LISTED EQUITY,-,-,-,-,CK HUTCHISON HOLDINGS LTD.,-,1 HK,-,,"4,369","$37,699",0.01%,
LISTED EQUITY,-,-,-,-,DOLLAR GENERAL CORP.,-,DG US,-,,308,"$37,684",0.01%,
LISTED EQUITY,-,-,-,-,"GEN DIGITAL, INC.",-,GEN US,-,,851,"$37,645",0.01%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"2,247","$37,515",0.01%,
LISTED EQUITY,-,-,-,-,BRIDGESTONE CORP.,-,5108 JP,-,,683,"$37,488",0.01%,
LISTED EQUITY,-,-,-,-,"JABIL, INC.",-,JBL US,-,,161,"$37,481",0.01%,
LISTED EQUITY,-,-,-,-,ESSITY AB,-,ESSITYB SS,-,,866,"$37,446",0.01%,
LISTED EQUITY,-,-,-,-,"FIRST SOLAR, INC.",-,FSLR US,-,,131,"$37,245",0.01%,
LISTED EQUITY,-,-,-,-,"STEEL DYNAMICS, INC.",-,STLD US,-,,202,"$37,136",0.01%,
LISTED EQUITY,-,-,-,-,KERING SA,-,KER FP,-,,93,"$37,101",0.01%,
LISTED EQUITY,-,-,-,-,CLARITY PHARMACEUTICALS LTD.,-,CU6 AU,-,,"8,890","$37,069",0.01%,
LISTED EQUITY,-,-,-,-,DAIMLER TRUCK HOLDING AG,-,DTG GR,-,,601,"$37,031",0.01%,
LISTED EQUITY,-,-,-,-,ACCENT GROUP LTD.,-,AX1 AU,-,,"15,805","$36,983",0.01%,
LISTED EQUITY,-,-,-,-,AERCAP HOLDINGS NV,-,AER US,-,,239,"$36,918",0.01%,
LISTED EQUITY,-,-,-,-,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP US,-,,298,"$36,849",0.01%,
LISTED EQUITY,-,-,-,-,"BUILDERS FIRSTSOURCE, INC.",-,BLDR US,-,,160,"$36,821",0.01%,
LISTED EQUITY,-,-,-,-,WESTERN DIGITAL CORP.,-,WDC US,-,,381,"$36,686",0.01%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,251,"$36,626",0.01%,
LISTED EQUITY,-,-,-,-,NEXT PLC,-,NXT LN,-,,190,"$36,624",0.01%,
LISTED EQUITY,-,-,-,-,BALL CORP.,-,BALL US,-,,411,"$36,593",0.01%,
LISTED EQUITY,-,-,-,-,DSM-FIRMENICH AG,-,DSFIR NA,-,,222,"$36,390",0.01%,
LISTED EQUITY,-,-,-,-,"DOMINO'S PIZZA, INC.",-,DPZ US,-,,54,"$36,356",0.01%,
LISTED EQUITY,-,-,-,-,LAS VEGAS SANDS CORP.,-,LVS US,-,,438,"$36,334",0.01%,
LISTED EQUITY,-,-,-,-,HANNOVER RUECK SE,-,HNR1 GR,-,,90,"$36,287",0.01%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI TRUST GROUP, INC.",-,8309 JP,-,,957,"$36,282",0.01%,
