PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCCGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,ASPEN PHARMACARE HOLDINGS LTD.,-,APN SJ,-,,159,"$2,243",0.00%,
LISTED EQUITY,-,-,-,-,DABUR INDIA LTD.,-,DABUR IN,-,,233,"$2,230",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND INDONESIA TBK. PT,-,CPIN IJ,-,,"4,608","$2,201",0.00%,
LISTED EQUITY,-,-,-,-,GODREJ CONSUMER PRODUCTS LTD.,-,GCPL IN,-,,106,"$2,171",0.00%,
LISTED EQUITY,-,-,-,-,CP AXTRA PCL,-,CPAXTF TB,-,,"1,679","$2,168",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION ENGINEERING CORP. LTD.,-,601668 C1,-,,"1,631","$2,166",0.00%,
LISTED EQUITY,-,-,-,-,POWER FINANCE CORP. LTD.,-,POWF IN,-,,254,"$2,148",0.00%,
LISTED EQUITY,-,-,-,-,HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO. LTD.,-,000895 C2,-,,373,"$2,143",0.00%,
LISTED EQUITY,-,-,-,-,BANCOLOMBIA SA,-,PFBCOLO CB,-,,166,"$2,137",0.00%,
LISTED EQUITY,-,-,-,-,HUA NAN FINANCIAL HOLDINGS CO. LTD.,-,2880 TT,-,,"1,653","$2,130",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES GAS GROUP LTD.,-,1193 HK,-,,332,"$2,124",0.00%,
LISTED EQUITY,-,-,-,-,"COMPAL ELECTRONICS, INC.",-,2324 TT,-,,"1,140","$2,114",0.00%,
LISTED EQUITY,-,-,-,-,HEILONGJIANG AGRICULTURE CO. LTD.,-,600598 C1,-,,646,"$2,108",0.00%,
LISTED EQUITY,-,-,-,-,KOREA ELECTRIC POWER CORP.,-,015760 KS,-,,95,"$2,098",0.00%,
LISTED EQUITY,-,-,-,-,GERDAU SA,-,GGBR4 BZ,-,,442,"$2,096",0.00%,
LISTED EQUITY,-,-,-,-,FORMOSA PLASTICS CORP.,-,1301 TT,-,,"1,179","$2,062",0.00%,
LISTED EQUITY,-,-,-,-,OTP BANK NYRT,-,OTP HB,-,,23,"$2,060",0.00%,
LISTED EQUITY,-,-,-,-,LIAONING PORT CO. LTD.,-,601880 C1,-,,"5,373","$2,057",0.00%,
LISTED EQUITY,-,-,-,-,CLARIANT AG,-,CLN SW,-,,114,"$2,048",0.00%,
LISTED EQUITY,-,-,-,-,SEB SA,-,SK FP,-,,14,"$2,004",0.00%,
LISTED EQUITY,-,-,-,-,UNIMICRON TECHNOLOGY CORP.,-,3037 TT,-,,287,"$1,996",0.00%,
LISTED EQUITY,-,-,-,-,NAN YA PLASTICS CORP.,-,1303 TT,-,,"1,354","$1,995",0.00%,
LISTED EQUITY,-,-,-,-,AVICHINA INDUSTRY & TECHNOLOGY CO. LTD.,-,2357 HK,-,,"2,460","$1,974",0.00%,
LISTED EQUITY,-,-,-,-,KOREA ZINC CO. LTD.,-,010130 KS,-,,2,"$1,968",0.00%,
LISTED EQUITY,-,-,-,-,VIBRA ENERGIA SA,-,VBBR3 BZ,-,,420,"$1,961",0.00%,
LISTED EQUITY,-,-,-,-,TELECOM ITALIA SPA,-,TIT IM,-,,"4,672","$1,927",0.00%,
LISTED EQUITY,-,-,-,-,AKBANK TAS,-,AKBNK TI,-,,641,"$1,899",0.00%,
LISTED EQUITY,-,-,-,-,CJ CHEILJEDANG CORP.,-,097950 KS,-,,7,"$1,878",0.00%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF GREECE SA,-,ETE GA,-,,145,"$1,861",0.00%,
LISTED EQUITY,-,-,-,-,CHINA GALAXY SECURITIES CO. LTD.,-,6881 HK,-,,"1,235","$1,820",0.00%,
LISTED EQUITY,-,-,-,-,TCC GROUP HOLDINGS CO. LTD.,-,1101 TT,-,,"1,164","$1,818",0.00%,
LISTED EQUITY,-,-,-,-,DLF LTD.,-,DLFU IN,-,,117,"$1,815",0.00%,
LISTED EQUITY,-,-,-,-,MUTHOOT FINANCE LTD.,-,MUTH IN,-,,43,"$1,746",0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI BAOSIGHT SOFTWARE CO. LTD.,-,900926 CH,-,,674,"$1,746",0.00%,
LISTED EQUITY,-,-,-,-,INVENTEC CORP.,-,2356 TT,-,,706,"$1,743",0.00%,
LISTED EQUITY,-,-,-,-,INDIAN OIL CORP. LTD.,-,IOCL IN,-,,677,"$1,741",0.00%,
LISTED EQUITY,-,-,-,-,"SK, INC.",-,034730 KS,-,,12,"$1,723",0.00%,
LISTED EQUITY,-,-,-,-,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,-,OFSS IN,-,,7,"$1,720",0.00%,
LISTED EQUITY,-,-,-,-,CARL ZEISS MEDITEC AG,-,AFX GR,-,,22,"$1,671",0.00%,
LISTED EQUITY,-,-,-,-,SAMVARDHANA MOTHERSON INTERNATIONAL LTD.,-,MOTHERSO IN,-,,567,"$1,671",0.00%,
LISTED EQUITY,-,-,-,-,TURKIYE IS BANKASI AS,-,ISCTR TI,-,,"2,698","$1,668",0.00%,
LISTED EQUITY,-,-,-,-,HINDUSTAN PETROLEUM CORP. LTD.,-,HPCL IN,-,,215,"$1,661",0.00%,
LISTED EQUITY,-,-,-,-,WENS FOODSTUFF GROUP CO. LTD.,-,300498 C2,-,,451,"$1,648",0.00%,
LISTED EQUITY,-,-,-,-,JINDAL STEEL & POWER LTD.,-,JSP IN,-,,91,"$1,597",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG SDS CO. LTD.,-,018260 KS,-,,11,"$1,586",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005387 KS,-,,9,"$1,581",0.00%,
LISTED EQUITY,-,-,-,-,MABANEE CO. KPSC,-,MABANEE KK,-,,394,"$1,571",0.00%,
LISTED EQUITY,-,-,-,-,ASHOK LEYLAND LTD.,-,AL IN,-,,377,"$1,567",0.00%,
LISTED EQUITY,-,-,-,-,NEPI ROCKCASTLE NV,-,NRP SJ,-,,132,"$1,554",0.00%,
LISTED EQUITY,-,-,-,-,DIVI'S LABORATORIES LTD.,-,DIVI IN,-,,13,"$1,552",0.00%,
LISTED EQUITY,-,-,-,-,ANHUI CONCH CEMENT CO. LTD.,-,914 HK,-,,375,"$1,550",0.00%,
LISTED EQUITY,-,-,-,-,FOSHAN HAITIAN FLAVOURING & FOOD CO. LTD.,-,603288 C1,-,,152,"$1,549",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005385 KS,-,,9,"$1,546",0.00%,
LISTED EQUITY,-,-,-,-,AIRPORTS OF THAILAND PCL,-,AOTF TB,-,,544,"$1,534",0.00%,
LISTED EQUITY,-,-,-,-,CGN POWER CO. LTD.,-,1816 HK,-,,"2,582","$1,530",0.00%,
LISTED EQUITY,-,-,-,-,"TOKYO ELECTRIC POWER CO. HOLDINGS, INC.",-,9501 JP,-,,313,"$1,527",0.00%,
LISTED EQUITY,-,-,-,-,VIPSHOP HOLDINGS LTD.,-,VIPS US,-,,70,"$1,516",0.00%,
LISTED EQUITY,-,-,-,-,CHINA HONGQIAO GROUP LTD.,-,1378 HK,-,,619,"$1,513",0.00%,
LISTED EQUITY,-,-,-,-,EVA AIRWAYS CORP.,-,2618 TT,-,,692,"$1,511",0.00%,
LISTED EQUITY,-,-,-,-,GRASIM INDUSTRIES LTD.,-,GRASIM IN,-,,33,"$1,509",0.00%,
LISTED EQUITY,-,-,-,-,GIGABYTE TECHNOLOGY CO. LTD.,-,2376 TT,-,,112,"$1,504",0.00%,
LISTED EQUITY,-,-,-,-,"HLB, INC.",-,028300 KS,-,,19,"$1,492",0.00%,
LISTED EQUITY,-,-,-,-,HOTAI MOTOR CO. LTD.,-,2207 TT,-,,49,"$1,486",0.00%,
LISTED EQUITY,-,-,-,-,COBRAM ESTATE OLIVES LTD.,-,CBO AU,-,,691,"$1,485",0.00%,
LISTED EQUITY,-,-,-,-,BRF SA,-,BRFS3 BZ,-,,223,"$1,476",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE SAUDI FRANSI,-,BSF AB,-,,216,"$1,471",0.00%,
LISTED EQUITY,-,-,-,-,ZTE CORP.,-,763 HK,-,,285,"$1,445",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MINSHENG BANKING CORP. LTD.,-,1988 HK,-,,"2,014","$1,441",0.00%,
LISTED EQUITY,-,-,-,-,"ACER, INC.",-,2353 TT,-,,731,"$1,433",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAL PATTANA PCL,-,CPNF TB,-,,531,"$1,432",0.00%,
LISTED EQUITY,-,-,-,-,JSW STEEL LTD.,-,JSTL IN,-,,84,"$1,429",0.00%,
LISTED EQUITY,-,-,-,-,CHINA GAS HOLDINGS LTD.,-,384 HK,-,,"1,009","$1,421",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES BEER HOLDINGS CO. LTD.,-,291 HK,-,,270,"$1,419",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES POWER HOLDINGS CO. LTD.,-,836 HK,-,,360,"$1,415",0.00%,
LISTED EQUITY,-,-,-,-,ASIAN PAINTS LTD.,-,APNT IN,-,,33,"$1,414",0.00%,
LISTED EQUITY,-,-,-,-,HAITONG SECURITIES CO. LTD.,-,6837 HK,-,,992,"$1,413",0.00%,
LISTED EQUITY,-,-,-,-,FORMOSA CHEMICALS & FIBRE CORP.,-,1326 TT,-,,"1,042","$1,402",0.00%,
LISTED EQUITY,-,-,-,-,CHINA PETROLEUM & CHEMICAL CORP.,-,600028 C1,-,,947,"$1,400",0.00%,
LISTED EQUITY,-,-,-,-,KUNLUN ENERGY CO. LTD.,-,135 HK,-,,799,"$1,395",0.00%,
LISTED EQUITY,-,-,-,-,HUATAI SECURITIES CO. LTD.,-,6886 HK,-,,511,"$1,393",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK OF KOREA,-,024110 KS,-,,88,"$1,390",0.00%,
LISTED EQUITY,-,-,-,-,COSCO SHIPPING HOLDINGS CO. LTD.,-,1919 HK,-,,521,"$1,387",0.00%,
LISTED EQUITY,-,-,-,-,MPHASIS LTD.,-,MPHL IN,-,,26,"$1,383",0.00%,
LISTED EQUITY,-,-,-,-,CHINA PACIFIC INSURANCE GROUP CO. LTD.,-,601601 C1,-,,183,"$1,381",0.00%,
LISTED EQUITY,-,-,-,-,YAPI VE KREDI BANKASI AS,-,YKBNK TI,-,,980,"$1,370",0.00%,
LISTED EQUITY,-,-,-,-,PPB GROUP BHD.,-,PEP MK,-,,305,"$1,368",0.00%,
LISTED EQUITY,-,-,-,-,CHENG SHIN RUBBER INDUSTRY CO. LTD.,-,2105 TT,-,,565,"$1,365",0.00%,
LISTED EQUITY,-,-,-,-,NEW CHINA LIFE INSURANCE CO. LTD.,-,1336 HK,-,,278,"$1,363",0.00%,
LISTED EQUITY,-,-,-,-,AP MOLLER - MAERSK AS,-,MAERSKA DC,-,,1,"$1,362",0.00%,
LISTED EQUITY,-,-,-,-,ARAB NATIONAL BANK,-,ARNB AB,-,,150,"$1,362",0.00%,
LISTED EQUITY,-,-,-,-,HAIDILAO INTERNATIONAL HOLDING LTD.,-,6862 HK,-,,409,"$1,353",0.00%,
LISTED EQUITY,-,-,-,-,NATURA & CO. HOLDING SA,-,NTCO3 BZ,-,,403,"$1,344",0.00%,
LISTED EQUITY,-,-,-,-,MOL HUNGARIAN OIL & GAS PLC,-,MOL HB,-,,121,"$1,338",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF BEIJING CO. LTD.,-,601169 C1,-,,980,"$1,334",0.00%,
LISTED EQUITY,-,-,-,-,OIL INDIA LTD.,-,OINL IN,-,,164,"$1,333",0.00%,
LISTED EQUITY,-,-,-,-,JIANGSU EXPRESSWAY CO. LTD.,-,177 HK,-,,740,"$1,321",0.00%,
LISTED EQUITY,-,-,-,-,MRF LTD.,-,MRF IN,-,,1,"$1,321",0.00%,
LISTED EQUITY,-,-,-,-,AMMB HOLDINGS BHD.,-,AMM MK,-,,666,"$1,318",0.00%,
LISTED EQUITY,-,-,-,-,FAR EASTERN NEW CENTURY CORP.,-,1402 TT,-,,843,"$1,312",0.00%,
LISTED EQUITY,-,-,-,-,SHIN KONG FINANCIAL HOLDING CO. LTD.,-,2888 TT,-,,"2,245","$1,305",0.00%,
LISTED EQUITY,-,-,-,-,ZHEJIANG EXPRESSWAY CO. LTD.,-,576 HK,-,,"1,116","$1,297",0.00%,
LISTED EQUITY,-,-,-,-,HACI OMER SABANCI HOLDING AS,-,SAHOL TI,-,,292,"$1,280",0.00%,
LISTED EQUITY,-,-,-,-,WPG HOLDINGS LTD.,-,3702 TT,-,,380,"$1,280",0.00%,
LISTED EQUITY,-,-,-,-,MICRO-STAR INTERNATIONAL CO. LTD.,-,2377 TT,-,,141,"$1,277",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MERCHANTS PORT HOLDINGS CO. LTD.,-,144 HK,-,,442,"$1,272",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RAILWAY GROUP LTD.,-,390 HK,-,,"1,530","$1,259",0.00%,
LISTED EQUITY,-,-,-,-,INNOLUX CORP.,-,3481 TT,-,,"1,775","$1,255",0.00%,
LISTED EQUITY,-,-,-,-,SIBANYE STILLWATER LTD.,-,SSW SJ,-,,977,"$1,252",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF JIANGSU CO. LTD.,-,600919 C1,-,,576,"$1,251",0.00%,
LISTED EQUITY,-,-,-,-,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,-,SBSP3 BZ,-,,54,"$1,251",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF THE PHILIPPINE ISLANDS,-,BPI PM,-,,365,"$1,245",0.00%,
LISTED EQUITY,-,-,-,-,CHINA EVERBRIGHT BANK CO. LTD.,-,6818 HK,-,,"1,983","$1,245",0.00%,
LISTED EQUITY,-,-,-,-,LONGFOR GROUP HOLDINGS LTD.,-,960 HK,-,,577,"$1,200",0.00%,
LISTED EQUITY,-,-,-,-,TELEFONICA BRASIL SA,-,VIVT3 BZ,-,,97,"$1,191",0.00%,
LISTED EQUITY,-,-,-,-,"HUANENG POWER INTERNATIONAL, INC.",-,902 HK,-,,"1,335","$1,188",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN BUSINESS BANK,-,2834 TT,-,,"1,624","$1,188",0.00%,
LISTED EQUITY,-,-,-,-,RHB BANK BHD.,-,RHBBANK MK,-,,504,"$1,179",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DE CREDITO E INVERSIONES SA,-,BCI CI,-,,26,"$1,163",0.00%,
LISTED EQUITY,-,-,-,-,KRUNG THAI BANK PCL,-,KTBF TB,-,,"1,168","$1,162",0.00%,
LISTED EQUITY,-,-,-,-,SASOL LTD.,-,SOL SJ,-,,160,"$1,141",0.00%,
LISTED EQUITY,-,-,-,-,BANK NEGARA INDONESIA PERSERO TBK. PT,-,BBNI IJ,-,,"2,598","$1,134",0.00%,
LISTED EQUITY,-,-,-,-,NHPC LTD.,-,NHPC IN,-,,744,"$1,132",0.00%,
LISTED EQUITY,-,-,-,-,KOREAN AIR LINES CO. LTD.,-,003490 KS,-,,45,"$1,126",0.00%,
LISTED EQUITY,-,-,-,-,SYNNEX TECHNOLOGY INTERNATIONAL CORP.,-,2347 TT,-,,322,"$1,121",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DE CHILE,-,CHILE CI,-,,"6,089","$1,118",0.00%,
LISTED EQUITY,-,-,-,-,ALFA SAB DE CV,-,ALFAA MM,-,,946,"$1,110",0.00%,
LISTED EQUITY,-,-,-,-,SIAM CEMENT PCL,-,SCCF TB,-,,139,"$1,105",0.00%,
LISTED EQUITY,-,-,-,-,VANGUARD INTERNATIONAL SEMICONDUCTOR CORP.,-,5347 TT,-,,223,"$1,099",0.00%,
LISTED EQUITY,-,-,-,-,HAITIAN INTERNATIONAL HOLDINGS LTD.,-,1882 HK,-,,248,"$1,090",0.00%,
LISTED EQUITY,-,-,-,-,JIANGXI COPPER CO. LTD.,-,358 HK,-,,419,"$1,085",0.00%,
LISTED EQUITY,-,-,-,-,BEIJING ENTERPRISES HOLDINGS LTD.,-,392 HK,-,,195,"$1,082",0.00%,
LISTED EQUITY,-,-,-,-,DAR AL ARKAN REAL ESTATE DEVELOPMENT CO.,-,ALARKAN AB,-,,166,"$1,079",0.00%,
LISTED EQUITY,-,-,-,-,HD HYUNDAI CO. LTD.,-,267250 KS,-,,12,"$1,066",0.00%,
LISTED EQUITY,-,-,-,-,PEPKOR HOLDINGS LTD.,-,PPH SJ,-,,428,"$1,062",0.00%,
LISTED EQUITY,-,-,-,-,KOREA INVESTMENT HOLDINGS CO. LTD.,-,071050 KS,-,,13,"$1,051",0.00%,
LISTED EQUITY,-,-,-,-,SINO BIOPHARMACEUTICAL LTD.,-,1177 HK,-,,"1,578","$1,050",0.00%,
LISTED EQUITY,-,-,-,-,GULF BANK KSCP,-,GBK KK,-,,614,"$1,048",0.00%,
LISTED EQUITY,-,-,-,-,SIME DARBY BHD.,-,SIME MK,-,,"1,220","$1,040",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBDC3 BZ,-,,371,"$1,033",0.00%,
LISTED EQUITY,-,-,-,-,JUMBO SA,-,BELA GA,-,,24,"$1,024",0.00%,
LISTED EQUITY,-,-,-,-,CHINA POWER INTERNATIONAL DEVELOPMENT LTD.,-,2380 HK,-,,"1,549","$1,021",0.00%,
LISTED EQUITY,-,-,-,-,KOMERCNI BANKA AS,-,KOMB CP,-,,18,"$1,014",0.00%,
LISTED EQUITY,-,-,-,-,MISC BHD.,-,MISC MK,-,,369,"$1,014",0.00%,
LISTED EQUITY,-,-,-,-,POU CHEN CORP.,-,9904 TT,-,,555,"$1,010",0.00%,
LISTED EQUITY,-,-,-,-,CHANG HWA COMMERCIAL BANK LTD.,-,2801 TT,-,,"1,098",$965,0.00%,
LISTED EQUITY,-,-,-,-,HANKOOK TIRE & TECHNOLOGY CO. LTD.,-,161390 KS,-,,22,$944,0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI PHARMACEUTICALS HOLDING CO. LTD.,-,2607 HK,-,,357,$936,0.00%,
LISTED EQUITY,-,-,-,-,DAQIN RAILWAY CO. LTD.,-,601006 C1,-,,622,$933,0.00%,
LISTED EQUITY,-,-,-,-,HENGAN INTERNATIONAL GROUP CO. LTD.,-,1044 HK,-,,200,$932,0.00%,
LISTED EQUITY,-,-,-,-,"DOOSAN BOBCAT, INC.",-,241560 KS,-,,20,$923,0.00%,
LISTED EQUITY,-,-,-,-,SAUDI INVESTMENT BANK,-,SIBC AB,-,,148,$922,0.00%,
LISTED EQUITY,-,-,-,-,MAXIS BHD.,-,MAXIS MK,-,,687,$906,0.00%,
LISTED EQUITY,-,-,-,-,PING AN BANK CO. LTD.,-,000001 C2,-,,345,$894,0.00%,
LISTED EQUITY,-,-,-,-,ZHEN DING TECHNOLOGY HOLDING LTD.,-,4958 TT,-,,151,$893,0.00%,
LISTED EQUITY,-,-,-,-,CHINA FEIHE LTD.,-,6186 HK,-,,784,$889,0.00%,
LISTED EQUITY,-,-,-,-,AUO CORP.,-,2409 TT,-,,"1,228",$886,0.00%,
LISTED EQUITY,-,-,-,-,EMPRESAS CMPC SA,-,CMPC CI,-,,345,$875,0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN HIGH SPEED RAIL CORP.,-,2633 TT,-,,638,$874,0.00%,
LISTED EQUITY,-,-,-,-,CHINA INTERNATIONAL CAPITAL CORP. LTD.,-,3908 HK,-,,327,$873,0.00%,
LISTED EQUITY,-,-,-,-,GUANGDONG INVESTMENT LTD.,-,270 HK,-,,614,$856,0.00%,
LISTED EQUITY,-,-,-,-,ZHUZHOU CRRC TIMES ELECTRIC CO. LTD.,-,3898 HK,-,,125,$854,0.00%,
LISTED EQUITY,-,-,-,-,CHINA VANKE CO. LTD.,-,2202 HK,-,,768,$844,0.00%,
LISTED EQUITY,-,-,-,-,AYALA CORP.,-,AC PM,-,,49,$825,0.00%,
LISTED EQUITY,-,-,-,-,CHINA LONGYUAN POWER GROUP CORP. LTD.,-,916 HK,-,,614,$822,0.00%,
LISTED EQUITY,-,-,-,-,AMBUJA CEMENTS LTD.,-,ACEM IN,-,,81,$820,0.00%,
LISTED EQUITY,-,-,-,-,YANBU NATIONAL PETROCHEMICAL CO.,-,YANSAB AB,-,,50,$818,0.00%,
LISTED EQUITY,-,-,-,-,"AUTOHOME, INC.",-,ATHM US,-,,19,$817,0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES PHARMACEUTICAL GROUP LTD.,-,3320 HK,-,,687,$814,0.00%,
LISTED EQUITY,-,-,-,-,EMPRESAS COPEC SA,-,COPEC CI,-,,82,$809,0.00%,
LISTED EQUITY,-,-,-,-,INDUSIND BANK LTD.,-,IIB IN,-,,44,$793,0.00%,
LISTED EQUITY,-,-,-,-,SAHARA INTERNATIONAL PETROCHEMICAL CO.,-,SIPCHEM AB,-,,74,$793,0.00%,
LISTED EQUITY,-,-,-,-,"PLDT, INC.",-,TEL PM,-,,21,$769,0.00%,
LISTED EQUITY,-,-,-,-,BANK OF NINGBO CO. LTD.,-,002142 C2,-,,143,$768,0.00%,
LISTED EQUITY,-,-,-,-,CENTRAIS ELETRICAS BRASILEIRAS SA,-,ELET6 BZ,-,,76,$752,0.00%,
LISTED EQUITY,-,-,-,-,FOSUN INTERNATIONAL LTD.,-,656 HK,-,,762,$720,0.00%,
LISTED EQUITY,-,-,-,-,AMOREPACIFIC CORP.,-,090430 KS,-,,6,$716,0.00%,
LISTED EQUITY,-,-,-,-,GS HOLDINGS CORP.,-,078930 KS,-,,16,$707,0.00%,
LISTED EQUITY,-,-,-,-,UPL LTD.,-,UPLL IN,-,,75,$707,0.00%,
LISTED EQUITY,-,-,-,-,SHANDONG WEIGAO GROUP MEDICAL POLYMER CO. LTD.,-,1066 HK,-,,739,$706,0.00%,
LISTED EQUITY,-,-,-,-,CHINA EASTERN AIRLINES CORP. LTD.,-,600115 C1,-,,797,$705,0.00%,
LISTED EQUITY,-,-,-,-,HMM CO. LTD.,-,011200 KS,-,,36,$704,0.00%,
LISTED EQUITY,-,-,-,-,CHINA OILFIELD SERVICES LTD.,-,2883 HK,-,,477,$699,0.00%,
LISTED EQUITY,-,-,-,-,SAUDI ELECTRICITY CO.,-,SECO AB,-,,96,$698,0.00%,
LISTED EQUITY,-,-,-,-,LG DISPLAY CO. LTD.,-,034220 KS,-,,68,$683,0.00%,
LISTED EQUITY,-,-,-,-,CARDNO LTD.,-,CDD AU,-,,"3,992",$679,0.00%,
LISTED EQUITY,-,-,-,-,MASRAF AL RAYAN QSC,-,MARK QD,-,,607,$664,0.00%,
LISTED EQUITY,-,-,-,-,EREGLI DEMIR VE CELIK FABRIKALARI TAS,-,EREGL TI,-,,578,$644,0.00%,
LISTED EQUITY,-,-,-,-,GLOBALWAFERS CO. LTD.,-,6488 TT,-,,34,$641,0.00%,
LISTED EQUITY,-,-,-,-,INDAH KIAT PULP & PAPER TBK. PT,-,INKP IJ,-,,907,$619,0.00%,
LISTED EQUITY,-,-,-,-,WALSIN LIHWA CORP.,-,1605 TT,-,,492,$574,0.00%,
LISTED EQUITY,-,-,-,-,CHINA NATIONAL BUILDING MATERIAL CO. LTD.,-,3323 HK,-,,721,$531,0.00%,
LISTED EQUITY,-,-,-,-,POLY DEVELOPMENTS & HOLDINGS GROUP CO. LTD.,-,600048 C1,-,,261,$511,0.00%,
LISTED EQUITY,-,-,-,-,KUMHO PETROCHEMICAL CO. LTD.,-,011780 KS,-,,5,$509,0.00%,
LISTED EQUITY,-,-,-,-,PTT GLOBAL CHEMICAL PCL,-,PTTGCF TB,-,,433,$500,0.00%,
LISTED EQUITY,-,-,-,-,CIA SIDERURGICA NACIONAL SA,-,CSNA3 BZ,-,,208,$482,0.00%,
LISTED EQUITY,-,-,-,-,NANYA TECHNOLOGY CORP.,-,2408 TT,-,,297,$428,0.00%,
LISTED EQUITY,-,-,-,-,"JG SUMMIT HOLDINGS, INC.",-,JGS PM,-,,729,$418,0.00%,
LISTED EQUITY,-,-,-,-,WILDCAT RESOURCES LTD.,-,WC8 AU,-,,"1,472",$405,0.00%,
LISTED EQUITY,-,-,-,-,UNILEVER INDONESIA TBK. PT,-,UNVR IJ,-,,"1,937",$366,0.00%,
LISTED EQUITY,-,-,-,-,LOTTE CHEMICAL CORP.,-,011170 KS,-,,5,$331,0.00%,
LISTED EQUITY,-,-,-,-,LARSEN & TOUBRO LTD.,-,LT IN,-,,1,$49,0.00%,
LISTED EQUITY,-,-,-,-,METEORIC RESOURCES NL,-,MEI AU,-,,421,$36,0.00%,
LISTED EQUITY,-,-,-,-,HONG LEONG BANK BHD.,-,HLBK MK,-,,4,$29,0.00%,
LISTED EQUITY,-,-,-,-,JOLLIBEE FOODS CORP.,-,JFC PM,-,,4,$29,0.00%,
LISTED EQUITY,-,-,-,-,SM INVESTMENTS CORP.,-,SM PM,-,,1,$28,0.00%,
LISTED EQUITY,-,-,-,-,MINOR INTERNATIONAL PCL,-,MINTF TB,-,,18,$22,0.00%,
LISTED EQUITY,-,-,-,-,GENTING MALAYSIA BHD.,-,GENM MK,-,,26,$21,0.00%,
LISTED EQUITY,-,-,-,-,SABIC AGRI-NUTRIENTS CO.,-,SAFCO AB,-,,0,$17,0.00%,
SUB TOTAL LISTED EQUITY,,,,,,,,,,,"$375,542,805",14.62%,
UNLISTED EQUITY,INTERNALLY,-,-,-,FIREFINCH LTD.,-,-,-,0%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,FSSSP FINANCIAL SERVICES PTY LTD,-,-,-,100%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,RUMIN8 PTY LTD,-,-,-,4%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,"SONGTRADR, INC.",-,-,-,1%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,VICSUPER INTERNATIONAL PRIVATE EQUITY TRUST,-,-,-,100%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,WESBEAM HOLDINGS LTD.,-,-,-,18%,,,,
UNLISTED EQUITY,INTERNALLY,-,-,-,XPANSIV LIMITED,-,-,-,3%,,,,
SUB TOTAL UNLISTED EQUITY INTERNALLY,,,,,,,,,,,"$224,164",0.01%,
UNLISTED EQUITY,EXTERNALLY,-,-,BLACKBIRD VENTURES PTY LTD,-,-,-,-,,,"$3,564,181",0.14%,
UNLISTED EQUITY,EXTERNALLY,-,-,STEPSTONE GROUP LP,-,-,-,-,,,"$3,547,941",0.14%,
UNLISTED EQUITY,EXTERNALLY,-,-,ROC CAPITAL PTY LTD,-,-,-,-,,,"$1,736,178",0.07%,
UNLISTED EQUITY,EXTERNALLY,-,-,"UPDATA MANAGEMENT, LLC",-,-,-,-,,,"$1,720,275",0.07%,
UNLISTED EQUITY,EXTERNALLY,-,-,"WEBSTER EQUITY PARTNERS, LLC",-,-,-,-,,,"$1,444,168",0.06%,
